Core label	depth	compdepth	age	cw13	cw18
GeoB1028-5	2,58	2,52	85,81	0,44	3,36
GeoB1028-5	2,63	2,57	87,00	0,61	3,52
GeoB1028-5	2,68	2,62	88,18	0,66	3,24
GeoB1028-5	2,73	2,67	89,35	0,78	3,22
GeoB1028-5	2,78	2,72	90,52	0,86	3,26
GeoB1028-5	2,83	2,77	91,69	0,78	3,21
GeoB1028-5	2,88	2,82	92,87	0,75	3,14
GeoB1028-5	2,93	2,87	94,06	0,66	3,02
GeoB1028-5	2,98	2,92	95,26	0,83	3,02
GeoB1028-5	3,03	2,97	96,48	0,71	3,04
GeoB1028-5	3,08	3,02	97,73	0,77	2,96
GeoB1028-5	3,13	3,07	99,00	0,65	3,04
GeoB1028-5	3,18	3,12	100,31	0,66	2,98
GeoB1028-5	3,23	3,17	101,62	0,61	3,03
GeoB1028-5	3,28	3,22	102,94	0,56	2,94
GeoB1028-5	3,33	3,27	104,25	0,31	3,22
GeoB1028-5	3,38	3,32	105,52	0,48	3,19
GeoB1028-5	3,43	3,37	106,74	0,62	3,28
GeoB1028-5	3,48	3,42	107,91	0,29	3,22
GeoB1028-5	3,53	3,47	108,99	0,24	3,05
GeoB1028-5	3,58	3,52	109,99	0,31	3,35
GeoB1028-5	3,63	3,57	110,92	0,34	3,28
GeoB1028-5	3,68	3,62	111,81	0,44	3,42
GeoB1028-5	3,73	3,67	112,67	0,67	2,95
GeoB1028-5	3,78	3,72	113,55	0,63	2,74
GeoB1028-5	3,83	3,77	114,46	0,57	2,72
GeoB1028-5	3,88	3,82	115,43	0,50	2,22
GeoB1028-5	3,93	3,87	116,48	0,52	2,42
GeoB1028-5	3,98	3,92	117,64	0,64	2,31
GeoB1028-5	4,03	3,97	118,93	0,53	2,18
GeoB1028-5	4,08	4,02	120,39	0,13	2,97
GeoB1028-5	4,13	4,07	122,03	0,25	3,14
GeoB1028-5	4,18	4,12	123,86	0,45	2,28
GeoB1028-5	4,23	4,17	125,87	0,12	2,65
GeoB1028-5	4,28	4,22	128,03	0,18	3,40
GeoB1028-5	4,33	4,27	130,29	0,21	2,86
GeoB1028-5	4,38	4,32	132,63	0,17	3,52
GeoB1028-5	4,43	4,37	135,00	0,19	4,06
GeoB1028-5	4,48	4,42	137,40	-0,29	3,86
GeoB1028-5	4,53	4,47	139,85	0,09	3,93
GeoB1028-5	4,58	4,52	142,37	-0,01	4,04
GeoB1028-5	4,63	4,57	145,02	-0,18	3,79
GeoB1028-5	4,68	4,62	147,81	-0,32	3,89
GeoB1028-5	4,73	4,67	150,73	-0,22	4,11
GeoB1028-5	4,78	4,72	153,75	-0,03	4,00
GeoB1028-5	4,83	4,77	156,84	-0,07	4,07
GeoB1028-5	4,88	4,82	159,98	0,15	3,86
GeoB1028-5	4,93	4,87	163,12	-0,24	3,89
GeoB1028-5	4,98	4,92	166,25	-0,34	3,99
GeoB1028-5	5,03	4,97	169,33	-0,25	3,84
GeoB1028-5	5,08	5,02	172,33	-0,43	3,64
GeoB1028-5	5,13	5,07	175,23	-0,08	3,74
GeoB1028-5	5,18	5,12	177,99	-0,31	3,80
GeoB1028-5	5,23	5,17	180,58	-0,36	3,82
GeoB1028-5	5,28	5,22	182,97	0,02	3,84
GeoB1028-5	5,33	5,27	185,16	0,13	3,73
GeoB1028-5	5,38	5,32	187,18	-0,02	3,10
GeoB1028-5	5,43	5,37	189,07	-0,09	3,33
GeoB1028-5	5,48	5,42	190,89	0,51	3,15
GeoB1028-5	5,53	5,47	192,68	-0,11	3,74
GeoB1028-5	5,58	5,52	194,51	0,35	2,79
GeoB1028-5	5,63	5,57	196,40	0,00	3,57
GeoB1028-5	5,68	5,62	198,37	0,37	2,77
GeoB1028-5	5,73	5,67	200,40	0,50	2,65
GeoB1028-5	5,78	5,72	202,49	0,61	2,52
GeoB1028-5	5,83	5,77	204,64	0,60	3,10
GeoB1028-5	5,88	5,82	206,84	0,45	2,71
GeoB1028-5	5,93	5,87	209,08	0,51	2,90
GeoB1028-5	5,98	5,92	211,36	0,74	2,69
GeoB1028-5	6,03	5,97	213,67	0,60	2,76
GeoB1028-5	6,08	6,02	216,00	-0,26	2,33
GeoB1028-5	6,13	6,07	218,36	0,07	3,51
GeoB1028-5	6,18	6,12	220,73	-0,24	3,64
GeoB1028-5	6,23	6,17	223,14		
GeoB1028-5	6,28	6,22	225,55	-0,30	3,70
GeoB1028-5	6,33	6,27	228,00	-0,37	3,96
GeoB1028-5	6,38	6,32	230,46	-0,28	3,89
GeoB1028-5	6,43	6,37	232,84	0,30	3,76
GeoB1028-5	6,48	6,42	235,03	0,38	3,00
GeoB1028-5	6,53	6,47	236,94	0,72	2,93
GeoB1028-5	6,58	6,52	238,45	0,52	2,79
GeoB1028-5	6,63	6,57	239,56	0,29	3,03
GeoB1028-5	6,68	6,62	240,50	-0,04	3,70
GeoB1028-5	6,73	6,67	241,60	0,23	2,69
GeoB1028-5	6,78	6,72	243,19	0,10	3,74
GeoB1028-5	6,83	6,77	245,61	0,18	3,59
GeoB1028-5	6,88	6,82	249,17	-0,28	3,93
GeoB1028-5	6,93	6,87	253,97	-0,21	3,93
GeoB1028-5	6,98	6,92	259,61	-0,33	3,87
GeoB1028-5	7,03	6,97	265,45	-0,11	3,96
GeoB1028-5	7,08	7,02	270,88	0,01	3,80
GeoB1028-5	7,13	7,07	275,46	-0,44	3,89
GeoB1028-5	7,18	7,12	279,20	0,51	3,17
GeoB1028-5	7,23	7,17	282,31	0,77	3,22
GeoB1028-5	7,28	7,22	285,00	0,60	3,05
GeoB1028-5	7,33	7,27	287,50	0,46	2,58
GeoB1028-5	7,38	7,32	289,95		
GeoB1028-5	7,43	7,37	292,38	0,65	3,07
GeoB1028-5	7,48	7,42	294,73	-0,08	3,62
GeoB1028-5	7,53	7,47	296,94	0,30	3,49
GeoB1028-5	7,58	7,52	298,97	0,18	3,86
GeoB1028-5	7,63	7,57	300,78	0,00	3,82
GeoB1028-5	7,68	7,62	302,39	0,30	3,50
GeoB1028-5	7,73	7,67	303,84	0,26	3,48
GeoB1028-5	7,78	7,72	305,16	0,28	3,56
GeoB1028-5	7,83	7,77	306,40	0,43	3,28
GeoB1028-5	7,88	7,82	307,60	0,69	2,89
GeoB1028-5	7,93	7,87	308,79	0,48	2,94
GeoB1028-5	7,98	7,92	310,01	0,32	2,82
GeoB1028-5	8,03	7,97	311,30	0,38	2,82
GeoB1028-5	8,08	8,02	312,66	0,42	2,76
GeoB1028-5	8,13	8,07	314,11	0,22	2,89
GeoB1028-5	8,18	8,12	315,65	0,24	3,01
GeoB1028-5	8,23	8,17	317,28	0,26	3,07
GeoB1028-5	8,28	8,22	319,01	0,55	3,08
GeoB1028-5	8,33	8,27	320,84	0,74	2,75
GeoB1028-5	8,38	8,32	322,74	0,61	2,73
GeoB1028-5	8,43	8,37	324,68	0,61	2,38
GeoB1028-5	8,48	8,42	326,63	0,58	2,38
GeoB1028-5	8,53	8,47	328,57	0,42	2,32
GeoB1028-5	8,58	8,52	330,46	0,58	2,44
GeoB1028-5	8,63	8,57	332,28	0,00	2,44
GeoB1028-5	8,68	8,62	333,98	0,12	2,37
GeoB1028-5	8,73	8,67	335,57	-0,11	2,81
GeoB1028-5	8,78	8,72	337,04	-0,05	3,55
GeoB1028-5	8,83	8,77	338,42	0,27	4,09
GeoB1028-5	8,88	8,82	339,73	-0,26	3,98
GeoB1028-5	8,93	8,87	341,00	-0,10	4,14
GeoB1028-5	8,98	8,92	342,24	0,17	3,80
GeoB1028-5	9,03	8,97	343,46	-0,16	3,70
GeoB1028-5	9,08	9,02	344,67	-0,10	3,99
GeoB1028-5	9,13	9,07	345,88	0,24	3,82
GeoB1028-5	9,18	9,12	347,08	0,04	3,65
GeoB1028-5	9,23	9,17	348,29	0,47	3,72
GeoB1028-5	9,28	9,22	349,50	0,56	3,71
GeoB1028-5	9,33	9,27	350,72	-0,03	3,76
GeoB1028-5	9,38	9,32	351,97		
GeoB1028-5	9,43	9,37	353,22	0,11	3,73
GeoB1028-5	9,48	9,42	354,50	-0,10	3,77
GeoB1028-5	9,53	9,47	355,83	0,48	3,51
GeoB1028-5	9,58	9,52	357,20	0,73	3,28
GeoB1028-5	9,63	9,57	358,66	0,28	3,33
GeoB1028-5	9,68	9,62	360,22	0,36	3,47
GeoB1028-5	9,73	9,67	361,91	-0,06	3,35
GeoB1028-5	9,78	9,72	363,76	0,31	3,40
GeoB1028-5	9,83	9,77	365,79	-0,02	3,47
GeoB1028-5	9,88	9,82	368,03	0,31	3,09
GeoB1028-5	9,93	9,87	370,48	0,05	3,15
GeoB1028-5	9,98	9,92	373,16	0,43	3,41
GeoB1028-5	10,03	9,97	376,02	0,51	3,38
GeoB1028-5	10,08	10,02	379,06	0,74	2,96
GeoB1028-5	10,13	10,07	382,22	0,32	3,19
GeoB1028-5	10,18	10,12	385,45	0,44	2,82
GeoB1028-5	10,23	10,17	388,68	0,87	2,76
GeoB1028-5	10,28	10,22	391,86	0,91	2,60
GeoB1028-5	10,33	10,27	394,93	0,88	2,54
GeoB1028-5	10,38	10,32	397,83	0,83	2,44
GeoB1028-5	10,43	10,37	400,51	0,57	2,49
GeoB1028-5	10,48	10,42	402,90	0,83	2,34
GeoB1028-5	10,53	10,47	404,95	0,80	2,37
GeoB1028-5	10,58	10,52	406,64	0,82	2,42
GeoB1028-5	10,63	10,57	408,01	0,81	2,45
GeoB1028-5	10,68	10,62	409,14	0,71	2,40
GeoB1028-5	10,73	10,67	410,11	0,82	2,49
GeoB1028-5	10,78	10,72	410,78	0,79	2,53
