Core label	depth	compdepth	age	cw13	cw18
GeoB1710-3	1,68	1,74	28,83	0,02	4,23
GeoB1710-3	1,73	1,79	29,67	-0,45	4,23
GeoB1710-3	1,78	1,84	30,50	-0,20	4,33
GeoB1710-3	1,83	1,89	31,33	0,33	4,18
GeoB1710-3	1,88	1,94	32,17	-0,06	4,33
GeoB1710-3	1,93	1,99	33,00	0,14	4,25
GeoB1710-3	1,98	2,04	33,83	0,47	4,18
GeoB1710-3	2,03	2,09	34,67	0,25	4,23
GeoB1710-3	2,08	2,14	35,50	-0,13	4,09
GeoB1710-3	2,13	2,19	36,33	0,21	3,94
GeoB1710-3	2,18	2,24	37,17	-0,29	4,11
GeoB1710-3	2,23	2,29	38,00	-0,29	4,15
GeoB1710-3	2,28	2,34	38,83	-0,27	3,98
GeoB1710-3	2,33	2,39	39,67	0,05	3,98
GeoB1710-3	2,38	2,44	40,50	-0,32	4,04
GeoB1710-3	2,43	2,49	41,33	-0,01	3,84
GeoB1710-3	2,48	2,54	42,17	0,12	3,82
GeoB1710-3	2,53	2,59	43,00	0,14	3,75
GeoB1710-3	2,58	2,64	43,83	0,21	4,02
GeoB1710-3	2,63	2,69	44,67	-0,25	3,92
GeoB1710-3	2,68	2,74	45,50	-0,26	4,02
GeoB1710-3	2,73	2,79	46,33	0,05	3,86
GeoB1710-3	2,78	2,84	47,17	-0,22	3,88
GeoB1710-3	2,83	2,89	48,00	-0,38	3,88
GeoB1710-3	2,88	2,94	48,83	-0,26	3,98
GeoB1710-3	2,93	2,99	49,67	-0,03	3,89
GeoB1710-3	2,98	3,04	50,50	0,24	3,98
GeoB1710-3	3,03	3,09	51,33	0,39	3,86
GeoB1710-3	3,08	3,14	52,17	0,17	3,86
GeoB1710-3	3,13	3,19	53,00	0,44	3,78
GeoB1710-3	3,18	3,24	54,00	0,17	3,69
GeoB1710-3	3,23	3,29	55,00	-0,04	3,72
GeoB1710-3	3,28	3,34	56,00	-0,14	3,89
GeoB1710-3	3,33	3,39	57,00	-0,19	3,75
GeoB1710-3	3,38	3,44	58,00	0,03	3,70
GeoB1710-3	3,43	3,49	59,00	-0,16	3,80
GeoB1710-3	3,48	3,54	60,20	-0,24	4,09
GeoB1710-3	3,53	3,59	61,40	-0,14	4,19
GeoB1710-3	3,58	3,64	62,60	-0,25	4,17
GeoB1710-3	3,63	3,69	63,80	-0,24	4,12
GeoB1710-3	3,68	3,74	65,00	-0,25	4,05
GeoB1710-3	3,73	3,79	65,75	-0,24	4,06
GeoB1710-3	3,78	3,84	66,50	-0,36	4,13
GeoB1710-3	3,83	3,89	67,25	-0,14	4,01
GeoB1710-3	3,88	3,94	68,00	0,00	3,64
GeoB1710-3	3,93	3,99	68,75	0,38	3,75
GeoB1710-3	3,98	4,04	69,50	0,02	3,84
GeoB1710-3	4,03	4,09	70,25	0,50	3,55
GeoB1710-3	4,08	4,14	71,00	0,62	3,46
GeoB1710-3	4,13	4,19	72,29	0,36	3,53
GeoB1710-3	4,18	4,24	73,57	0,44	3,44
GeoB1710-3	4,23	4,29	74,86	0,42	3,47
GeoB1710-3	4,28	4,34	76,14	0,48	3,43
GeoB1710-3	4,33	4,39	77,43	0,39	3,25
GeoB1710-3	4,38	4,44	78,71	0,49	3,13
GeoB1710-3	4,43	4,49	80,00	0,68	3,18
GeoB1710-3	4,48	4,54	81,17	0,42	2,97
GeoB1710-3	4,53	4,59	82,33	0,48	3,20
GeoB1710-3	4,58	4,64	83,50	0,09	3,27
GeoB1710-3	4,63	4,69	84,67	0,25	3,35
GeoB1710-3	4,68	4,74	85,83	0,14	3,60
GeoB1710-3	4,73	4,79	87,00	-0,18	3,74
GeoB1710-3	4,78	4,84	88,33	-0,36	3,68
GeoB1710-3	4,83	4,89	89,67	0,41	3,39
GeoB1710-3	4,88	4,94	91,00	0,03	3,48
GeoB1710-3	4,93	4,99	92,33	0,43	3,40
GeoB1710-3	4,98	5,04	93,67	0,62	3,32
GeoB1710-3	5,03	5,09	95,00	0,43	3,06
GeoB1710-3	5,08	5,14	96,33	0,67	3,18
GeoB1710-3	5,13	5,19	97,67	0,60	3,32
GeoB1710-3	5,18	5,24	99,00	0,35	3,21
GeoB1710-3	5,23	5,29	100,33	0,46	3,22
GeoB1710-3	5,28	5,34	101,67	0,42	3,11
GeoB1710-3	5,33	5,39	103,00	0,01	3,13
GeoB1710-3	5,38	5,44	104,33	0,14	3,31
GeoB1710-3	5,43	5,49	105,67	-0,25	3,31
GeoB1710-3	5,48	5,54	107,00	0,12	3,26
GeoB1710-3	5,53	5,59	108,25	0,26	3,39
GeoB1710-3	5,58	5,64	109,50	0,47	3,63
GeoB1710-3	5,63	5,69	110,75	0,19	3,50
GeoB1710-3	5,68	5,74	112,00	0,31	3,45
GeoB1710-3	5,73	5,79	113,25	0,42	3,16
GeoB1710-3	5,78	5,84	114,50	0,41	2,39
GeoB1710-3	5,83	5,89	115,75	0,59	2,64
GeoB1710-3	5,88	5,94	117,00	0,46	2,60
GeoB1710-3	5,93	5,99	118,25	0,20	2,49
GeoB1710-3	5,98	6,04	119,50	0,46	2,36
GeoB1710-3	6,03	6,09	120,75	0,37	2,41
GeoB1710-3	6,08	6,14	122,00	0,39	2,37
GeoB1710-3	6,13	6,19	123,20	0,28	2,43
GeoB1710-3	6,18	6,24	124,40	0,16	2,45
GeoB1710-3	6,23	6,29	125,60	0,46	2,38
GeoB1710-3	6,28	6,34	126,80	0,23	2,90
GeoB1710-3	6,33	6,39	128,00	-0,04	3,37
GeoB1710-3	6,38	6,44	129,17	-0,11	3,87
GeoB1710-3	6,43	6,49	130,33	0,07	3,50
GeoB1710-3	6,48	6,54	131,50	-0,11	4,12
GeoB1710-3	6,53	6,59	132,67	-0,38	4,03
GeoB1710-3	6,58	6,64	133,83	-0,09	4,42
GeoB1710-3	6,63	6,69	135,00	-0,29	4,50
GeoB1710-3	6,68	6,74	135,92	0,02	4,47
GeoB1710-3	6,73	6,79	136,83	-0,44	4,32
GeoB1710-3	6,78	6,84	137,75	-0,37	4,32
GeoB1710-3	6,83	6,89	138,67	-0,45	4,37
GeoB1710-3	6,88	6,94	139,58	-0,22	4,14
GeoB1710-3	6,93	6,99	140,50	-0,42	4,36
GeoB1710-3	6,98	7,04	141,42	-0,28	4,15
GeoB1710-3	7,03	7,09	142,33	-0,64	4,31
GeoB1710-3	7,08	7,14	143,25	-0,69	4,25
GeoB1710-3	7,13	7,19	144,17	-0,71	4,08
GeoB1710-3	7,18	7,24	145,08	-0,76	4,15
GeoB1710-3	7,23	7,29	146,00	-0,63	4,18
GeoB1710-3	7,28	7,34	146,71	-0,42	4,20
GeoB1710-3	7,33	7,39	147,43	-0,60	4,19
GeoB1710-3	7,38	7,44	148,14	-0,58	4,25
GeoB1710-3	7,43	7,49	148,86	-0,63	4,17
GeoB1710-3	7,48	7,54	149,57	-0,67	4,26
GeoB1710-3	7,53	7,59	150,29	-0,57	4,18
GeoB1710-3	7,58	7,64	151,00	-0,78	4,38
GeoB1710-3	7,63	7,69	152,25	-0,74	4,25
GeoB1710-3	7,68	7,74	153,50	-0,69	4,34
GeoB1710-3	7,73	7,79	154,75	-0,72	4,22
GeoB1710-3	7,78	7,84	156,00	-0,47	4,02
GeoB1710-3	7,83	7,89	157,25	-0,71	4,01
GeoB1710-3	7,88	7,94	158,50	-0,81	4,17
GeoB1710-3	7,93	7,99	159,75	-0,84	4,15
GeoB1710-3	7,98	8,04	161,00	-0,51	4,09
GeoB1710-3	8,03	8,09	162,25	-0,65	4,24
GeoB1710-3	8,08	8,14	163,50	-0,45	4,23
GeoB1710-3	8,13	8,19	164,75	-0,52	4,19
GeoB1710-3	8,18	8,24	166,00	-0,81	4,15
GeoB1710-3	8,23	8,29	167,25	-0,54	3,83
GeoB1710-3	8,28	8,34	168,50	-0,59	3,84
GeoB1710-3	8,33	8,39	169,75	-0,67	3,93
GeoB1710-3	8,38	8,44	171,00	-0,20	3,79
GeoB1710-3	8,43	8,49	172,50	-0,14	3,91
GeoB1710-3	8,48	8,54	174,00	-0,54	3,94
GeoB1710-3	8,53	8,59	175,50	-0,64	3,90
GeoB1710-3	8,58	8,64	177,00	-0,83	3,85
GeoB1710-3	8,63	8,69	178,50	-0,49	3,94
GeoB1710-3	8,68	8,74	180,00	-0,28	4,12
GeoB1710-3	8,73	8,79	181,50	-0,46	4,09
GeoB1710-3	8,78	8,84	183,00	-0,58	4,13
GeoB1710-3	8,83	8,89	184,00	-0,43	4,06
GeoB1710-3	8,88	8,94	185,00	-0,66	3,99
GeoB1710-3	8,93	8,99	186,00	-0,70	3,69
GeoB1710-3	8,98	9,04	187,60	-0,38	3,27
GeoB1710-3	9,03	9,09	189,20	-0,26	3,33
GeoB1710-3	9,08	9,14	190,80	-0,02	3,15
GeoB1710-3	9,13	9,19	192,40	-0,26	3,24
GeoB1710-3	9,18	9,24	194,00	0,13	2,73
GeoB1710-3	9,23	9,29	195,83	-0,13	3,58
GeoB1710-3	9,28	9,34	197,67	-0,30	3,09
GeoB1710-3	9,33	9,39	199,50	0,07	2,73
GeoB1710-3	9,38	9,44	201,33	0,39	2,93
GeoB1710-3	9,43	9,49	203,17	-0,21	3,03
GeoB1710-3	9,48	9,54	205,00	-0,08	3,34
GeoB1710-3	9,53	9,59	207,20	0,13	2,94
GeoB1710-3	9,58	9,64	209,40	0,20	2,94
GeoB1710-3	9,63	9,69	211,60	0,36	2,58
GeoB1710-3	9,68	9,74	213,80	0,30	2,75
GeoB1710-3	9,73	9,79	216,00	0,53	2,85
GeoB1710-3	9,78	9,84	217,71	0,23	2,80
GeoB1710-3	9,83	9,89	219,43	-0,03	2,83
GeoB1710-3	9,88	9,94	221,14	-0,03	3,39
GeoB1710-3	9,93	9,99	222,86	-0,08	3,08
GeoB1710-3	9,98	10,04	224,57	0,02	3,94
GeoB1710-3	10,03	10,09	226,29	-0,24	3,60
GeoB1710-3	10,08	10,14	228,00	0,08	3,84
GeoB1710-3	10,13	10,19	229,43	-0,54	3,93
GeoB1710-3	10,18	10,24	230,86	-0,09	3,90
GeoB1710-3	10,23	10,29	232,29	-0,31	3,58
GeoB1710-3	10,28	10,34	233,71	0,18	3,52
GeoB1710-3	10,33	10,39	235,14	0,19	3,00
GeoB1710-3	10,38	10,44	236,57	0,19	2,96
GeoB1710-3	10,43	10,49	238,00	0,50	2,51
GeoB1710-3	10,48	10,54	240,33	-0,37	2,62
GeoB1710-3	10,53	10,59	242,67	-0,02	2,77
