Core label	depth	compdepth	age	cw13	cw18
GeoB3801-6	543,00	5,43	459,17	0,14	4,04
GeoB3801-6	548,00	5,48	462,85		
GeoB3801-6	553,00	5,53	466,45		
GeoB3801-6	558,00	5,58	470,00		
GeoB3801-6	563,00	5,63	473,50	-0,40	3,78
GeoB3801-6	568,00	5,68	476,99	-0,32	3,32
GeoB3801-6	573,00	5,73	480,47	0,28	3,29
GeoB3801-6	578,00	5,78	483,94		
GeoB3801-6	583,00	5,83	487,39	0,90	2,73
GeoB3801-6	588,00	5,88	490,84	0,93	2,75
GeoB3801-6	593,00	5,93	494,28	1,15	2,90
GeoB3801-6	598,00	5,98	497,72	0,91	2,95
GeoB3801-6	603,00	6,03	501,14	0,64	3,09
GeoB3801-6	608,00	6,08	504,56	0,89	2,72
GeoB3801-6	613,00	6,13	507,97		
GeoB3801-6	618,00	6,18	511,38	1,03	3,23
GeoB3801-6	623,00	6,23	514,78	0,93	3,18
GeoB3801-6	628,00	6,28	518,18	1,07	3,25
GeoB3801-6	633,00	6,33	521,57	0,55	2,92
GeoB3801-6	638,00	6,38	524,96	0,91	3,14
GeoB3801-6	643,00	6,43	528,35		
GeoB3801-6	648,00	6,48	531,73	0,33	3,14
GeoB3801-6	653,00	6,53	535,12	-0,14	3,50
GeoB3801-6	658,00	6,58	538,50	0,18	3,70
GeoB3801-6	663,00	6,63	541,88	0,16	3,61
GeoB3801-6	668,00	6,68	545,27		
GeoB3801-6	673,00	6,73	548,65		
GeoB3801-6	678,00	6,78	552,04		
GeoB3801-6	683,00	6,83	555,43		
GeoB3801-6	688,00	6,88	558,83		
GeoB3801-6	693,00	6,93	562,22	-0,40	3,52
GeoB3801-6	698,00	6,98	565,62		
GeoB3801-6	703,00	7,03	569,03		
GeoB3801-6	708,00	7,08	572,44		
GeoB3801-6	713,00	7,13	575,86		
GeoB3801-6	718,00	7,18	579,28		
GeoB3801-6	723,00	7,23	582,72		
GeoB3801-6	728,00	7,28	586,16		
GeoB3801-6	733,00	7,33	589,61		
GeoB3801-6	738,00	7,38	593,06		
GeoB3801-6	743,00	7,43	596,53	0,14	3,42
GeoB3801-6	748,00	7,48	600,01		
GeoB3801-6	753,00	7,53	603,50	0,08	3,49
GeoB3801-6	758,00	7,58	607,00	-0,13	3,20
GeoB3801-6	763,00	7,63	610,52	-0,20	3,22
GeoB3801-6	768,00	7,68	614,04		
GeoB3801-6	773,00	7,73	617,58	-0,01	3,54
GeoB3801-6	778,00	7,78	621,14		
GeoB3801-6	783,00	7,83	624,71	-0,17	3,46
GeoB3801-6	788,00	7,88	628,29	-0,06	3,35
GeoB3801-6	793,00	7,93	631,89	0,18	3,45
GeoB3801-6	798,00	7,98	635,51	-0,17	3,08
GeoB3801-6	803,00	8,03	639,14	0,43	3,21
GeoB3801-6	808,00	8,08	642,80	0,53	2,36
GeoB3801-6	813,00	8,13	646,47	0,37	2,22
GeoB3801-6	818,00	8,18	650,16		
GeoB3801-6	823,00	8,23	653,87	0,49	2,95
GeoB3801-6	828,00	8,28	657,60		
GeoB3801-6	833,00	8,33	661,35	0,40	2,85
GeoB3801-6	838,00	8,38	665,13	0,62	2,93
GeoB3801-6	843,00	8,43	668,92	0,21	2,98
GeoB3801-6	848,00	8,48	672,74	-0,18	4,10
GeoB3801-6	853,00	8,53	676,58	-0,17	4,21
GeoB3801-6	858,00	8,58	680,45	-0,14	3,75
GeoB3801-6	863,00	8,63	684,34	-0,18	3,81
GeoB3801-6	868,00	8,68	688,25	-0,20	3,86
GeoB3801-6	873,00	8,73	692,20	-0,14	3,74
GeoB3801-6	878,00	8,78	696,17		
GeoB3801-6	883,00	8,83	700,16	-0,02	3,42
GeoB3801-6	888,00	8,88	704,18	0,53	2,92
GeoB3801-6	893,00	8,93	708,24	0,78	2,71
GeoB3801-6	898,00	8,98	712,32	0,32	2,68
GeoB3801-6	903,00	9,03	716,43	-0,14	3,41
GeoB3801-6	908,00	9,08	720,57	0,13	3,37
GeoB3801-6	913,00	9,13	724,74	0,39	3,30
GeoB3801-6	918,00	9,18	728,95		
GeoB3801-6	923,00	9,23	733,18	-0,03	3,54
GeoB3801-6	928,00	9,28	737,45	0,28	2,73
GeoB3801-6	933,00	9,33	741,75	0,59	2,68
GeoB3801-6	937,00	9,37	745,22	0,25	2,50
