Core label	depth	compdepth	age	cw13	cw18
GeoB1034-3	1,48	1,60	128,26	-0,07	4,05
GeoB1034-3	1,53	1,65	135,00	-0,20	4,23
GeoB1034-3	1,58	1,70	145,15	-0,75	4,02
GeoB1034-3	1,63	1,75	157,66	-0,27	3,97
GeoB1034-3	1,68	1,80	171,00	-0,11	3,84
GeoB1034-3	1,73	1,85	183,00	-0,23	3,98
GeoB1034-3	1,78	1,90	190,18	-0,25	3,87
GeoB1034-3	1,83	1,95	193,38	0,52	2,58
GeoB1034-3	1,88	2,00	194,60	0,43	2,80
GeoB1034-3	1,93	2,05	195,17	0,57	2,67
GeoB1034-3	1,98	2,10	195,88	0,58	2,88
GeoB1034-3	2,03	2,15	197,52	0,79	2,92
GeoB1034-3	2,08	2,20	200,86	0,23	3,16
GeoB1034-3	2,13	2,25	206,68	0,29	2,99
GeoB1034-3	2,18	2,30	216,00	0,53	2,64
GeoB1034-3	2,23	2,35	228,00	0,05	3,44
GeoB1034-3	2,28	2,40	238,00	0,21	3,27
GeoB1034-3	2,33	2,45	253,22	0,05	3,45
GeoB1034-3	2,38	2,50	269,00	-0,13	3,74
GeoB1034-3	2,43	2,55	278,51	0,66	3,26
GeoB1034-3	2,48	2,60	282,72	-0,35	3,18
GeoB1034-3	2,53	2,65	284,58	0,40	2,87
GeoB1034-3	2,58	2,70	287,00	0,47	2,95
GeoB1034-3	2,63	2,75	292,14	0,11	2,91
GeoB1034-3	2,68	2,80	299,00	-0,19	3,12
GeoB1034-3	2,73	2,85	306,10	0,74	2,43
GeoB1034-3	2,78	2,90	313,00	0,50	2,42
GeoB1034-3	2,83	2,95	319,55	0,39	2,53
GeoB1034-3	2,88	3,00	325,60	0,63	2,49
GeoB1034-3	2,93	3,05	331,00	0,49	2,46
GeoB1034-3	2,98	3,10	335,81	-0,18	3,44
GeoB1034-3	3,03	3,15	341,00	-0,64	4,32
GeoB1034-3	3,08	3,20	347,44	-0,35	3,92
GeoB1034-3	3,13	3,25	354,69	-0,26	3,84
GeoB1034-3	3,18	3,30	362,00	-0,33	3,78
GeoB1034-3	3,23	3,35	368,75	0,13	3,59
GeoB1034-3	3,28	3,40	374,85	0,42	3,37
GeoB1034-3	3,33	3,45	380,33	0,19	3,37
GeoB1034-3	3,38	3,50	385,24	0,40	3,12
GeoB1034-3	3,43	3,55	389,62	0,39	2,84
GeoB1034-3	3,48	3,60	393,52	0,68	2,65
GeoB1034-3	3,53	3,65	396,96	0,90	2,30
GeoB1034-3	3,58	3,70	399,99	0,52	2,61
GeoB1034-3	3,63	3,75	402,66	0,88	2,55
GeoB1034-3	3,68	3,80	405,00	0,83	2,34
GeoB1034-3	3,73	3,85	407,08	0,82	2,43
GeoB1034-3	3,78	3,90	409,04	0,49	2,47
GeoB1034-3	3,83	3,95	411,05	0,79	2,57
GeoB1034-3	3,88	4,00	413,29	0,59	2,86
GeoB1034-3	3,93	4,05	415,91	0,35	2,88
GeoB1034-3	3,98	4,10	419,09	0,87	2,73
GeoB1034-3	4,03	4,15	423,00	0,53	3,20
GeoB1034-3	4,08	4,20	427,85	0,59	3,44
GeoB1034-3	4,13	4,25	434,00	-0,26	3,71
GeoB1034-3	4,18	4,30	441,74	0,58	2,65
GeoB1034-3	4,23	4,35	450,77	0,54	3,04
GeoB1034-3	4,28	4,40	460,67	-0,15	3,18
GeoB1034-3	4,33	4,45	471,00	1,01	3,77
GeoB1034-3	4,38	4,50	481,00	1,06	2,99
GeoB1034-3	4,43	4,55	489,18	1,10	3,16
GeoB1034-3	4,48	4,60	496,24	0,89	3,11
GeoB1034-3	4,53	4,65	503,50	0,26	3,26
GeoB1034-3	4,58	4,70	512,31	0,84	3,24
GeoB1034-3	4,63	4,75	524,00	0,88	3,17
GeoB1034-3	4,68	4,80	538,00	0,58	3,61
GeoB1034-3	4,73	4,85	548,12	0,98	3,28
GeoB1034-3	4,78	4,90	554,05	0,69	3,24
GeoB1034-3	4,83	4,95	557,42	0,71	3,20
GeoB1034-3	4,88	5,00	559,86	-0,08	3,21
GeoB1034-3	4,93	5,05	563,00	-0,13	3,43
GeoB1034-3	4,98	5,10	567,99	0,30	3,33
GeoB1034-3	5,03	5,15	574,00	-0,15	2,58
GeoB1034-3	5,08	5,20	579,97	0,00	2,95
GeoB1034-3	5,13	5,25	585,79	0,25	2,96
GeoB1034-3	5,18	5,30	591,57	0,25	3,63
GeoB1034-3	5,23	5,35	597,46	-0,16	3,62
GeoB1034-3	5,28	5,40	603,58	0,11	3,19
GeoB1034-3	5,33	5,45	610,05	-0,17	3,24
GeoB1034-3	5,38	5,50	617,00	0,38	2,67
GeoB1034-3	5,43	5,55	625,84	0,32	2,97
GeoB1034-3	5,48	5,60	643,11	0,17	3,64
GeoB1034-3	5,53	5,65	670,00	-0,37	3,86
GeoB1034-3	5,58	5,70	688,00	0,66	2,83
GeoB1034-3	5,63	5,75	698,60	0,75	3,04
GeoB1034-3	5,68	5,80	709,00	0,18	3,22
GeoB1034-3	5,73	5,85	723,00	0,34	3,04
GeoB1034-3	5,78	5,90	735,00	0,12	3,42
GeoB1034-3	5,83	5,95	747,50	0,40	3,16
GeoB1034-3	5,88	6,00	759,90	-0,34	3,43
GeoB1034-3	5,93	6,05	770,00	0,27	3,40
GeoB1034-3	5,98	6,10	776,21	0,47	3,06
GeoB1034-3	6,03	6,15	779,32	-0,19	3,13
GeoB1034-3	6,08	6,20	780,73	0,41	2,89
GeoB1034-3	6,13	6,25	781,82	-0,02	2,91
GeoB1034-3	6,18	6,30	784,00	0,18	2,84
GeoB1034-3	6,23	6,35	788,29	-0,08	3,04
GeoB1034-3	6,28	6,40	794,23	-0,10	3,61
GeoB1034-3	6,33	6,45	801,00	-0,57	3,71
GeoB1034-3	6,38	6,50	807,92	0,01	3,14
GeoB1034-3	6,43	6,55	814,82	-0,12	3,04
GeoB1034-3	6,48	6,60	821,67	0,08	3,07
GeoB1034-3	6,53	6,65	828,45	0,09	2,90
GeoB1034-3	6,58	6,70	835,11	0,14	2,84
GeoB1034-3	6,63	6,75	841,62	0,02	2,74
GeoB1034-3	6,68	6,80	847,97	0,28	2,57
GeoB1034-3	6,73	6,85	854,10	0,36	2,75
GeoB1034-3	6,78	6,90	860,00	0,35	2,51
GeoB1034-3	6,83	6,95	865,65	-0,24	3,38
GeoB1034-3	6,88	7,00	871,09	-0,48	3,66
GeoB1034-3	6,93	7,05	876,38	-0,86	3,90
GeoB1034-3	6,98	7,10	881,59	0,25	3,51
GeoB1034-3	7,03	7,15	886,77	0,35	3,33
GeoB1034-3	7,08	7,20	892,00	0,40	2,72
GeoB1034-3	7,13	7,25	897,31	-0,50	3,37
GeoB1034-3	7,18	7,30	902,67	-0,73	3,46
