Core label	depth	compdepth	age	cw13	cw18
GeoB1214-1	3,58	3,58	338,70	0,21	2,97
GeoB1214-1	3,63	3,63	341,00	-0,01	3,99
GeoB1214-1	3,68	3,68	343,70	-0,04	3,97
GeoB1214-1	3,73	3,73	346,80	-0,21	3,84
GeoB1214-1	3,78	3,78	350,24	-0,21	3,86
GeoB1214-1	3,83	3,83	353,96	-0,23	3,88
GeoB1214-1	3,88	3,88	357,90	0,24	3,27
GeoB1214-1	3,93	3,93	362,00	0,52	3,53
GeoB1214-1	3,98	3,98	366,20	0,35	3,42
GeoB1214-1	4,03	4,03	370,45	0,33	3,43
GeoB1214-1	4,08	4,08	374,72	0,41	3,63
GeoB1214-1	4,13	4,13	378,97	0,14	3,25
GeoB1214-1	4,18	4,18	383,17	0,50	3,09
GeoB1214-1	4,23	4,23	387,27	0,58	2,99
GeoB1214-1	4,28	4,28	391,23	0,91	2,76
GeoB1214-1	4,33	4,33	395,03	0,83	2,80
GeoB1214-1	4,38	4,38	398,61	0,89	2,55
GeoB1214-1	4,43	4,43	401,95	0,86	2,62
GeoB1214-1	4,48	4,48	405,00	0,94	2,17
GeoB1214-1	4,53	4,53	407,75	0,94	2,28
GeoB1214-1	4,58	4,58	410,28	0,88	2,36
GeoB1214-1	4,63	4,63	412,68	0,32	2,29
GeoB1214-1	4,68	4,68	415,05	0,56	2,48
GeoB1214-1	4,73	4,73	417,50	0,68	2,79
GeoB1214-1	4,78	4,78	420,12	0,52	2,59
GeoB1214-1	4,83	4,83	423,00	0,40	3,24
GeoB1214-1	4,88	4,88	426,22	0,28	3,21
GeoB1214-1	4,93	4,93	429,74	-0,16	4,26
GeoB1214-1	4,98	4,98	433,48	-0,22	4,57
GeoB1214-1	5,03	5,03	437,37	-0,75	4,36
GeoB1214-1	5,08	5,08	441,33	-0,51	4,27
