Core label	depth	compdepth	age	cw13	cw18
GeoB1211-3	2,18	2,22	186,00	-0,38	3,40
GeoB1211-3	2,23	2,27	189,14	-0,02	3,25
GeoB1211-3	2,28	2,32	194,00	-0,05	2,88
GeoB1211-3	2,33	2,37	199,47	0,10	3,03
GeoB1211-3	2,38	2,42	205,12	0,11	3,17
GeoB1211-3	2,43	2,47	210,71	-0,12	3,16
GeoB1211-3	2,48	2,52	216,00	0,29	2,85
GeoB1211-3	2,53	2,57	221,16	0,05	3,37
GeoB1211-3	2,58	2,62	228,00	-0,63	3,92
GeoB1211-3	2,63	2,67	238,00	0,08	3,42
GeoB1211-3	2,68	2,72	249,00	-0,43	3,94
GeoB1211-3	2,73	2,77	256,71	-0,26	3,82
GeoB1211-3	2,78	2,82	262,41	-0,68	4,00
GeoB1211-3	2,83	2,87	269,00	-0,60	4,03
GeoB1211-3	2,88	2,92	278,18	0,11	3,28
GeoB1211-3	2,93	2,97	287,00	-0,28	3,16
GeoB1211-3	2,98	3,02	292,41	-0,14	3,44
GeoB1211-3	3,03	3,07	295,65	0,14	3,35
GeoB1211-3	3,08	3,12	299,00	-0,06	3,52
GeoB1211-3	3,13	3,17	304,11	0,13	3,46
GeoB1211-3	3,18	3,22	310,00	0,28	3,01
GeoB1211-3	3,23	3,27	315,33	0,12	3,00
GeoB1211-3	3,28	3,32	319,96	-0,17	3,02
GeoB1211-3	3,33	3,37	324,01	-0,06	2,62
GeoB1211-3	3,38	3,42	327,65	-0,19	2,55
GeoB1211-3	3,43	3,47	331,00	0,17	2,52
GeoB1211-3	3,48	3,52	334,23	-0,37	3,83
GeoB1211-3	3,53	3,57	337,50	-0,19	3,59
GeoB1211-3	3,58	3,62	341,00	-1,06	4,31
GeoB1211-3	3,63	3,67	344,86	-0,52	4,12
GeoB1211-3	3,68	3,72	349,01	-0,77	3,98
GeoB1211-3	3,73	3,77	353,33	-0,75	4,02
GeoB1211-3	3,78	3,82	357,70	-0,87	3,89
GeoB1211-3	3,83	3,87	362,00	-0,51	3,78
GeoB1211-3	3,88	3,92	366,14	-0,39	3,72
GeoB1211-3	3,93	3,97	370,13	-0,37	3,59
GeoB1211-3	3,98	4,02	374,01	-0,05	3,60
GeoB1211-3	4,03	4,07	377,80	-0,90	3,65
GeoB1211-3	4,08	4,12	381,54	-0,01	3,41
GeoB1211-3	4,13	4,17	385,28	-0,04	3,30
GeoB1211-3	4,18	4,22	389,03	-0,20	3,26
GeoB1211-3	4,23	4,27	392,85	0,21	2,68
GeoB1211-3	4,28	4,32	396,76	0,56	2,71
GeoB1211-3	4,33	4,37	400,80	0,55	2,58
GeoB1211-3	4,38	4,42	405,00	0,42	2,48
GeoB1211-3	4,43	4,47	409,38	0,60	2,77
GeoB1211-3	4,48	4,52	413,89	0,45	2,99
GeoB1211-3	4,53	4,57	418,46	0,14	3,56
GeoB1211-3	4,58	4,62	423,00	0,12	3,53
GeoB1211-3	4,63	4,67	427,74	-0,61	4,36
GeoB1211-3	4,68	4,72	434,00	-0,73	4,43
GeoB1211-3	4,73	4,77	442,86	-0,98	4,41
GeoB1211-3	4,78	4,82	453,13	-0,35	3,97
GeoB1211-3	4,83	4,87	463,09	-0,48	4,03
GeoB1211-3	4,88	4,92	471,00	-0,59	4,02
GeoB1211-3	4,93	4,97	475,72	-0,74	3,92
GeoB1211-3	4,98	5,02	478,45	-0,44	3,78
GeoB1211-3	5,03	5,07	481,00	0,41	2,89
GeoB1211-3	5,08	5,12	484,86	0,19	2,93
GeoB1211-3	5,13	5,17	490,26	0,37	3,06
GeoB1211-3	5,18	5,22	497,14	0,12	3,20
GeoB1211-3	5,23	5,27	505,43	0,23	3,27
GeoB1211-3	5,28	5,32	515,05	0,43	3,31
GeoB1211-3	5,33	5,37	525,93	0,21	3,49
GeoB1211-3	5,38	5,42	538,00	0,27	3,57
GeoB1211-3	5,43	5,47	550,89	-0,06	3,51
GeoB1211-3	5,48	5,52	563,00	0,41	3,51
GeoB1211-3	5,53	5,57	573,00	0,07	3,15
GeoB1211-3	5,58	5,62	581,68	0,06	3,29
GeoB1211-3	5,63	5,67	589,81	-0,46	3,56
GeoB1211-3	5,68	5,72	597,99	-0,69	3,92
GeoB1211-3	5,73	5,77	606,85	0,01	3,31
GeoB1211-3	5,78	5,82	617,00	0,00	3,24
GeoB1211-3	5,83	5,87	628,00	-0,36	4,42
GeoB1211-3	5,88	5,92	742,00	-0,79	4,07
GeoB1211-3	5,93	5,97	760,81	-0,58	3,90
GeoB1211-3	5,98	6,02	771,11	-0,27	3,73
GeoB1211-3	6,03	6,07	775,75	-0,55	3,83
GeoB1211-3	6,08	6,12	777,56	-0,40	3,52
GeoB1211-3	6,13	6,17	779,36	-0,76	3,71
GeoB1211-3	6,18	6,22	784,00	0,26	2,88
GeoB1211-3	6,23	6,27	789,55	0,22	3,01
GeoB1211-3	6,28	6,32	794,20	-0,15	3,21
GeoB1211-3	6,33	6,37	801,00	-0,65	3,88
GeoB1211-3	6,38	6,42	812,19	-0,62	3,78
GeoB1211-3	6,43	6,47	826,87	-0,63	3,74
GeoB1211-3	6,48	6,52	843,37	-0,48	3,22
GeoB1211-3	6,53	6,57	860,00	-0,14	3,08
GeoB1211-3	6,58	6,62	876,00	-0,98	4,13
GeoB1211-3	6,63	6,67	893,37	-1,07	3,83
GeoB1211-3	6,68	6,72	911,39	-0,84	4,01
GeoB1211-3	6,73	6,77	928,42	-0,78	3,78
GeoB1211-3	6,78	6,82	942,83	-0,52	3,64
GeoB1211-3	6,83	6,87	953,00	-0,37	3,64
GeoB1211-3	6,88	6,92	959,42	-0,98	3,54
GeoB1211-3	6,93	6,97	963,95	-0,76	3,84
GeoB1211-3	6,98	7,02	967,05	-0,48	3,60
GeoB1211-3	7,03	7,07	969,13	-0,46	3,96
GeoB1211-3	7,08	7,12	970,63	-0,43	3,38
GeoB1211-3	7,13	7,17	971,98	-0,33	3,33
GeoB1211-3	7,18	7,22	973,63	-0,61	3,34
GeoB1211-3	7,23	7,27	976,00	-0,29	3,20
GeoB1211-3	7,28	7,32	979,23	-0,21	3,38
GeoB1211-3	7,33	7,37	983,14	-0,38	3,70
GeoB1211-3	7,38	7,42	987,66	-0,01	3,62
GeoB1211-3	7,43	7,47	992,74	-0,06	3,06
GeoB1211-3	7,48	7,52	998,32	0,12	3,02
GeoB1211-3	7,53	7,57	1004,35	0,03	3,08
GeoB1211-3	7,58	7,62	1010,76	-0,38	3,34
GeoB1211-3	7,63	7,67	1017,50	-0,55	3,77
GeoB1211-3	7,68	7,72	1024,51	-0,49	3,68
GeoB1211-3	7,73	7,77	1031,73	-0,69	3,80
GeoB1211-3	7,78	7,82	1039,11	-0,07	2,84
GeoB1211-3	7,83	7,87	1046,58	0,09	2,43
GeoB1211-3	7,88	7,92	1054,09	0,18	3,14
GeoB1211-3	7,93	7,97	1061,58	-0,06	2,81
GeoB1211-3	7,98	8,02	1069,00	0,08	3,44
GeoB1211-3	8,03	8,07	1076,29	-0,42	3,50
GeoB1211-3	8,08	8,12	1083,47	-0,27	3,46
GeoB1211-3	8,13	8,17	1090,55	-0,20	3,59
GeoB1211-3	8,18	8,22	1097,54	-0,60	3,65
GeoB1211-3	8,23	8,27	1104,46	0,18	3,32
GeoB1211-3	8,28	8,32	1111,34	0,31	3,01
GeoB1211-3	8,33	8,37	1118,18	-0,07	3,45
GeoB1211-3	8,38	8,42	1125,00	-0,94	3,80
