Core label	depth	compdepth	age	cw13	cw18
GeoB1520-2	4,68	4,73	182,42	0,11	3,68
GeoB1520-2	4,73	4,78	184,39	0,09	3,84
GeoB1520-2	4,78	4,83	186,35	0,57	3,22
GeoB1520-2	4,83	4,88	188,31	0,11	3,49
GeoB1520-2	4,88	4,93	190,27	0,33	3,33
GeoB1520-2	4,93	4,98	192,23	0,35	3,35
GeoB1520-2	4,98	5,03	194,19	0,42	3,23
GeoB1520-2	5,03	5,08	196,15	0,67	3,08
GeoB1520-2	5,08	5,13	198,12	0,48	2,77
GeoB1520-2	5,13	5,18	200,08	0,33	3,16
GeoB1520-2	5,18	5,23	202,04	0,58	3,09
GeoB1520-2	5,23	5,28	204,00	1,06	3,07
GeoB1520-2	5,28	5,33	207,43	1,02	3,07
GeoB1520-2	5,33	5,38	210,86	1,05	2,91
GeoB1520-2	5,38	5,43	214,29	0,52	2,98
GeoB1520-2	5,43	5,48	217,71	0,61	3,03
GeoB1520-2	5,48	5,53	221,14	0,56	2,92
GeoB1520-2	5,53	5,58	224,57	-0,15	3,85
GeoB1520-2	5,58	5,63	228,00	-0,22	3,97
GeoB1520-2	5,63	5,68	229,67	-0,25	3,82
GeoB1520-2	5,68	5,73	231,33	0,37	3,78
GeoB1520-2	5,73	5,78	233,00	0,15	3,82
GeoB1520-2	5,78	5,83	234,67		
GeoB1520-2	5,83	5,88	236,33	0,33	2,97
GeoB1520-2	5,88	5,93	238,00	-0,28	2,78
GeoB1520-2	5,93	5,98	241,00	0,09	2,83
GeoB1520-2	5,98	6,03	244,00	-0,19	3,23
GeoB1520-2	6,03	6,08	247,00	0,25	3,82
GeoB1520-2	6,08	6,13	250,00	0,21	4,05
GeoB1520-2	6,13	6,18	252,33	0,15	4,00
GeoB1520-2	6,18	6,23	254,67	0,43	4,11
GeoB1520-2	6,23	6,28	257,00	0,16	3,92
GeoB1520-2	6,28	6,33	259,33	0,21	3,85
GeoB1520-2	6,33	6,38	261,67	0,04	3,91
GeoB1520-2	6,38	6,43	264,00	-0,39	3,95
GeoB1520-2	6,43	6,48	266,33	-0,47	4,09
GeoB1520-2	6,48	6,53	268,67	-0,42	3,94
GeoB1520-2	6,53	6,58	271,00	-0,31	3,94
GeoB1520-2	6,58	6,63	276,67	0,01	3,84
GeoB1520-2	6,63	6,68	282,33	0,39	3,58
GeoB1520-2	6,68	6,73	288,00	0,91	3,26
GeoB1520-2	6,73	6,78	293,75	-0,02	3,73
GeoB1520-2	6,78	6,83	299,50	0,15	3,75
GeoB1520-2	6,83	6,88	305,25	0,20	3,64
GeoB1520-2	6,88	6,93	311,00	0,94	3,56
GeoB1520-2	6,93	6,98	316,75	0,27	3,52
GeoB1520-2	6,98	7,03	322,50	0,58	3,13
GeoB1520-2	7,03	7,08	328,25	0,76	2,93
GeoB1520-2	7,08	7,13	334,00	0,49	2,88
GeoB1520-2	7,13	7,18	337,75	0,10	3,58
GeoB1520-2	7,18	7,23	341,50	-0,23	4,36
GeoB1520-2	7,23	7,28	349,38	-0,26	4,00
GeoB1520-2	7,28	7,33	357,25	-0,22	4,10
GeoB1520-2	7,33	7,38	365,13	0,09	3,61
GeoB1520-2	7,38	7,43	373,00		
GeoB1520-2	7,43	7,48	380,88	-0,18	3,54
GeoB1520-2	7,48	7,53	388,75	0,60	3,56
GeoB1520-2	7,53	7,58	396,63	0,82	3,33
GeoB1520-2	7,58	7,63	404,50	0,77	2,93
GeoB1520-2	7,63	7,68	412,38	1,22	2,61
GeoB1520-2	7,68	7,73	420,25	0,49	2,90
GeoB1520-2	7,73	7,78	428,13	-0,19	4,10
GeoB1520-2	7,78	7,83	436,00	-0,23	4,60
GeoB1520-2	7,83	7,88	441,14	-0,21	4,39
GeoB1520-2	7,88	7,93	446,29	-0,15	4,01
GeoB1520-2	7,93	7,98	451,43	-0,21	4,06
GeoB1520-2	7,98	8,03	456,57	-0,18	3,98
GeoB1520-2	8,03	8,08	461,71	0,09	3,72
GeoB1520-2	8,08	8,13	466,86	0,07	3,87
GeoB1520-2	8,13	8,18	472,00	0,36	3,87
