Core label	depth	compdepth	age	cw13	cw18
GeoB1101-5	1,63	1,69	127,48	-0,07	3,30
GeoB1101-5	1,68	1,74	130,02	-0,11	3,47
GeoB1101-5	1,73	1,79	132,51	-0,64	4,02
GeoB1101-5	1,78	1,84	135,00	-0,90	4,24
GeoB1101-5	1,83	1,89	137,55	-0,69	3,96
GeoB1101-5	1,88	1,94	140,15	-0,39	3,99
GeoB1101-5	1,93	1,99	142,80	-0,71	3,92
GeoB1101-5	1,98	2,04	145,50	-0,42	3,86
GeoB1101-5	2,03	2,09	148,24	-0,67	3,99
GeoB1101-5	2,08	2,14	151,00	-0,93	3,99
GeoB1101-5	2,13	2,19	153,79	-0,94	3,84
GeoB1101-5	2,18	2,24	156,63	-0,80	3,88
GeoB1101-5	2,23	2,29	159,53	-0,70	3,77
GeoB1101-5	2,28	2,34	162,50	-0,70	3,71
GeoB1101-5	2,33	2,39	165,57	-0,23	3,77
GeoB1101-5	2,38	2,44	168,76	-0,31	3,72
GeoB1101-5	2,43	2,49	172,07	-0,84	3,60
GeoB1101-5	2,48	2,54	175,54	-0,34	3,57
GeoB1101-5	2,53	2,59	179,18	-0,23	3,65
GeoB1101-5	2,58	2,64	183,00	-0,75	3,83
GeoB1101-5	2,63	2,69	187,02	0,54	2,84
GeoB1101-5	2,68	2,74	191,24	0,21	2,98
GeoB1101-5	2,73	2,79	195,65	0,05	2,86
GeoB1101-5	2,78	2,84	200,24	-0,51	3,05
GeoB1101-5	2,83	2,89	205,00	0,11	3,27
GeoB1101-5	2,88	2,94	209,90	0,88	2,89
GeoB1101-5	2,93	2,99	214,81	0,98	3,00
GeoB1101-5	2,98	3,04	219,57	0,82	2,73
GeoB1101-5	3,03	3,09	224,02	0,65	2,79
GeoB1101-5	3,08	3,14	228,00	-0,32	3,70
GeoB1101-5	3,13	3,19	231,40	-0,03	3,65
GeoB1101-5	3,18	3,24	234,29	-0,54	3,65
GeoB1101-5	3,23	3,29	236,78	-0,28	3,13
GeoB1101-5	3,28	3,34	238,99	0,51	2,99
GeoB1101-5	3,33	3,39	241,05	0,37	2,66
GeoB1101-5	3,38	3,44	243,06	0,14	2,86
GeoB1101-5	3,43	3,49	245,14	-0,16	3,65
GeoB1101-5	3,48	3,54	247,42	-0,09	3,60
GeoB1101-5	3,53	3,59	250,00	-0,50	3,96
GeoB1101-5	3,58	3,64	252,98	-0,94	3,84
GeoB1101-5	3,63	3,69	256,32	-0,22	3,95
GeoB1101-5	3,68	3,74	259,99	-0,04	3,89
GeoB1101-5	3,73	3,79	263,92	-0,04	3,77
GeoB1101-5	3,78	3,84	268,06	-0,58	3,74
GeoB1101-5	3,83	3,89	272,35	-0,44	3,77
GeoB1101-5	3,88	3,94	276,76	-0,05	3,63
GeoB1101-5	3,93	3,99	281,21	-0,05	3,23
GeoB1101-5	3,98	4,04	285,67	0,07	3,25
GeoB1101-5	4,03	4,09	290,07	0,29	3,28
GeoB1101-5	4,08	4,14	294,37	-0,50	3,42
GeoB1101-5	4,13	4,19	298,50	-0,52	3,54
GeoB1101-5	4,18	4,24	302,44	-0,73	3,47
GeoB1101-5	4,23	4,29	306,18	-0,06	3,52
GeoB1101-5	4,28	4,34	309,75	0,33	3,10
GeoB1101-5	4,33	4,39	313,18	0,29	3,14
GeoB1101-5	4,38	4,44	316,48	0,06	3,01
GeoB1101-5	4,43	4,49	319,68	0,10	2,75
GeoB1101-5	4,48	4,54	322,80	0,70	2,59
GeoB1101-5	4,53	4,59	325,85	0,46	2,37
GeoB1101-5	4,58	4,64	328,87	0,66	2,46
GeoB1101-5	4,63	4,69	331,88	0,67	2,36
GeoB1101-5	4,68	4,74	334,88	0,38	2,30
GeoB1101-5	4,73	4,79	337,92	-0,49	3,87
GeoB1101-5	4,78	4,84	341,00	-0,64	4,08
GeoB1101-5	4,83	4,89	344,26	-0,67	4,09
GeoB1101-5	4,88	4,94	348,21	-0,87	3,55
GeoB1101-5	4,93	4,99	353,50	-0,71	4,33
GeoB1101-5	4,98	5,04	360,45	-0,67	3,65
GeoB1101-5	5,03	5,09	368,17	-0,42	3,72
GeoB1101-5	5,08	5,14	375,50	-0,56	3,84
GeoB1101-5	5,13	5,19	381,49	-0,09	3,41
GeoB1101-5	5,18	5,24	386,22	0,03	3,49
GeoB1101-5	5,23	5,29	389,97	0,34	3,25
GeoB1101-5	5,28	5,34	393,06	0,15	3,08
GeoB1101-5	5,33	5,39	395,81	0,22	2,96
GeoB1101-5	5,38	5,44	398,51	1,01	2,39
GeoB1101-5	5,43	5,49	401,47	0,79	2,84
GeoB1101-5	5,48	5,54	405,00	0,82	2,69
GeoB1101-5	5,53	5,59	409,32	0,56	2,87
GeoB1101-5	5,58	5,64	414,28	0,39	2,93
GeoB1101-5	5,63	5,69	419,67	0,28	2,78
GeoB1101-5	5,68	5,74	425,23	-0,65	4,02
GeoB1101-5	5,73	5,79	430,75	-0,44	4,02
GeoB1101-5	5,78	5,84	436,00	-0,80	4,23
GeoB1101-5	5,83	5,89	440,79	-0,53	3,98
GeoB1101-5	5,88	5,94	445,13	-0,90	4,08
GeoB1101-5	5,93	5,99	449,07	-0,34	3,67
GeoB1101-5	5,98	6,04	452,68	-0,80	3,91
GeoB1101-5	6,03	6,09	456,01	-0,49	3,77
GeoB1101-5	6,08	6,14	459,13	-0,76	3,98
GeoB1101-5	6,13	6,19	462,07	-0,70	3,98
GeoB1101-5	6,18	6,24	464,91	-0,29	3,75
GeoB1101-5	6,23	6,29	467,70	-0,81	3,84
GeoB1101-5	6,28	6,34	470,50	-0,83	3,95
GeoB1101-5	6,33	6,39	479,22		
GeoB1101-5	6,38	6,44	482,22		
GeoB1101-5	6,43	6,49	485,25	0,73	3,17
GeoB1101-5	6,48	6,54	488,32	0,86	2,85
GeoB1101-5	6,53	6,59	491,40	1,06	3,07
GeoB1101-5	6,58	6,64	494,50	0,85	2,80
GeoB1101-5	6,63	6,69	497,61	1,09	2,98
GeoB1101-5	6,68	6,74	500,72	0,79	2,86
GeoB1101-5	6,73	6,79	503,82	0,83	2,91
GeoB1101-5	6,78	6,84	506,90	1,00	3,04
GeoB1101-5	6,83	6,89	509,97	0,25	3,05
GeoB1101-5	6,88	6,94	513,00	0,32	3,38
GeoB1101-5	6,93	6,99	516,00	0,22	3,28
GeoB1101-5	6,98	7,04	518,95	0,62	3,46
GeoB1101-5	7,03	7,09	521,85	0,53	3,36
GeoB1101-5	7,08	7,14	524,68	0,80	2,94
GeoB1101-5	7,13	7,19	527,43	0,86	3,13
GeoB1101-5	7,18	7,24	530,10	1,00	3,03
GeoB1101-5	7,23	7,29	532,68	0,87	3,20
GeoB1101-5	7,28	7,34	535,15	0,55	3,28
GeoB1101-5	7,33	7,39	537,50	0,20	3,32
GeoB1101-5	7,38	7,44	539,74	0,43	3,20
GeoB1101-5	7,43	7,49	541,89	0,24	3,74
GeoB1101-5	7,48	7,54	544,00	0,47	3,28
