Core label	depth	compdepth	age	cw13	cw18
GeoB2109-1	2,58	2,58	60,18	0,03	3,63
GeoB2109-1	2,63	2,63	60,83	0,02	3,82
GeoB2109-1	2,68	2,68	61,50	-0,14	3,70
GeoB2109-1	2,73	2,73	62,17	-0,17	3,73
GeoB2109-1	2,78	2,78	62,86		
GeoB2109-1	2,83	2,83	63,56		
GeoB2109-1	2,88	2,88	64,27	-0,18	3,67
GeoB2109-1	2,93	2,93	65,00	-0,22	3,79
GeoB2109-1	2,98	2,98	65,75	-0,09	3,75
GeoB2109-1	3,03	3,03	66,52		
GeoB2109-1	3,08	3,08	67,30		
GeoB2109-1	3,13	3,13	68,11	-0,33	3,43
GeoB2109-1	3,18	3,18	68,93	-0,13	3,45
GeoB2109-1	3,23	3,23	69,77	0,07	3,53
GeoB2109-1	3,28	3,28	70,63	0,74	3,67
GeoB2109-1	3,33	3,33	71,51	1,05	3,61
GeoB2109-1	3,38	3,38	72,41	0,28	3,46
GeoB2109-1	3,43	3,43	73,32	-0,02	3,39
GeoB2109-1	3,48	3,48	74,26	0,68	3,44
GeoB2109-1	3,53	3,53	75,22	0,49	3,21
GeoB2109-1	3,58	3,58	76,19	0,81	3,27
GeoB2109-1	3,63	3,63	77,18	0,51	3,23
GeoB2109-1	3,68	3,68	78,20	0,98	3,01
GeoB2109-1	3,73	3,73	79,23	1,05	3,13
GeoB2109-1	3,78	3,78	80,28	1,13	2,93
GeoB2109-1	3,83	3,83	81,35	1,06	2,85
GeoB2109-1	3,88	3,88	82,44	0,63	2,78
GeoB2109-1	3,93	3,93	83,55	0,68	2,95
GeoB2109-1	3,98	3,98	84,68	0,14	3,23
GeoB2109-1	4,03	4,03	85,83	0,06	3,22
GeoB2109-1	4,08	4,08	87,00	0,14	3,37
GeoB2109-1	4,13	4,13	88,19	0,85	3,39
GeoB2109-1	4,18	4,18	89,41	0,97	3,34
GeoB2109-1	4,23	4,23	90,66	1,03	3,18
GeoB2109-1	4,28	4,28	91,96	0,96	3,25
GeoB2109-1	4,33	4,33	93,32	0,87	3,14
GeoB2109-1	4,38	4,38	94,73	1,07	3,13
GeoB2109-1	4,43	4,43	96,21	0,85	3,08
GeoB2109-1	4,48	4,48	97,77	1,07	3,02
GeoB2109-1	4,53	4,53	99,41	1,03	2,99
GeoB2109-1	4,58	4,58	101,15	1,00	2,96
GeoB2109-1	4,63	4,63	102,99	0,94	2,94
GeoB2109-1	4,68	4,68	104,93	0,65	2,97
GeoB2109-1	4,73	4,73	107,00	0,43	3,16
GeoB2109-1	4,78	4,78	109,19	0,49	3,18
GeoB2109-1	4,83	4,83	111,48	0,80	3,22
GeoB2109-1	4,88	4,88	113,85	0,72	3,35
GeoB2109-1	4,93	4,93	116,27	0,65	3,18
GeoB2109-1	4,98	4,98	118,73	0,82	3,11
GeoB2109-1	5,03	5,03	121,21	1,01	2,37
GeoB2109-1	5,08	5,08	123,67	0,84	2,48
GeoB2109-1	5,13	5,13	126,10	0,50	2,64
GeoB2109-1	5,18	5,18	128,47	0,44	2,85
GeoB2109-1	5,23	5,23	130,75	0,25	3,60
GeoB2109-1	5,28	5,28	132,94	0,17	3,93
GeoB2109-1	5,33	5,33	135,00	0,05	4,10
GeoB2109-1	5,38	5,38	136,92	0,24	4,10
GeoB2109-1	5,43	5,43	138,74	0,21	3,96
GeoB2109-1	5,48	5,48	140,50	-0,01	3,95
GeoB2109-1	5,53	5,53	142,25	-0,17	3,69
GeoB2109-1	5,58	5,58	144,03	0,02	3,87
GeoB2109-1	5,63	5,63	145,88	-0,24	3,37
GeoB2109-1	5,68	5,68	147,86	-0,32	3,44
GeoB2109-1	5,73	5,73	150,00	-0,48	3,84
GeoB2109-1	5,78	5,78	152,35	-0,28	3,79
GeoB2109-1	5,83	5,83	154,96	-0,07	3,67
GeoB2109-1	5,88	5,88	157,84	0,05	3,60
GeoB2109-1	5,93	5,93	161,04	0,32	3,84
GeoB2109-1	5,98	5,98	164,59	0,12	3,68
GeoB2109-1	6,03	6,03	168,53	-0,01	3,98
GeoB2109-1	6,08	6,08	172,88	0,20	3,71
GeoB2109-1	6,13	6,13	177,70	0,11	3,83
GeoB2109-1	6,18	6,18	183,00	0,07	3,74
GeoB2109-1	6,23	6,23	188,80	0,64	3,01
GeoB2109-1	6,28	6,28	195,00	0,48	2,38
GeoB2109-1	6,33	6,33	201,47	0,26	2,51
GeoB2109-1	6,38	6,38	208,08	0,23	2,92
GeoB2109-1	6,43	6,43	214,71	-0,24	3,60
GeoB2109-1	6,48	6,48	221,22	0,44	3,06
GeoB2109-1	6,53	6,53	227,50	0,44	3,74
GeoB2109-1	6,58	6,58	233,45	0,78	2,87
GeoB2109-1	6,63	6,63	239,12	0,55	3,30
GeoB2109-1	6,68	6,68	244,60	0,62	3,63
GeoB2109-1	6,73	6,73	250,00	0,29	3,91
