Core label	depth	compdepth	age	cw13	cw18
GeoB3603-2	5,13	5,13	166,94	0,18	3,69
GeoB3603-2	5,18	5,18	168,96	-0,17	3,84
GeoB3603-2	5,23	5,23	171,00	-0,15	3,93
GeoB3603-2	5,28	5,28	173,05	-0,43	3,86
GeoB3603-2	5,33	5,33	175,10	-0,20	3,79
GeoB3603-2	5,38	5,38	177,14	0,07	3,90
GeoB3603-2	5,43	5,43	179,14	0,45	3,65
GeoB3603-2	5,48	5,48	181,10	0,16	3,78
GeoB3603-2	5,53	5,53	183,00	-0,30	4,11
GeoB3603-2	5,58	5,58	184,83	-0,14	3,89
GeoB3603-2	5,63	5,63	186,60	-0,11	3,99
GeoB3603-2	5,68	5,68	188,32	-0,03	3,62
GeoB3603-2	5,73	5,73	190,01	0,08	3,47
GeoB3603-2	5,78	5,78	191,68	0	3,34
GeoB3603-2	5,83	5,83	193,35	0,31	3,33
GeoB3603-2	5,88	5,88	195,02	0,24	3,29
GeoB3603-2	5,93	5,93	196,71	0,37	3,06
GeoB3603-2	5,98	5,98	198,44	0,22	3,30
GeoB3603-2	6,03	6,03	200,22	0,35	2,93
GeoB3603-2	6,08	6,08	202,07	0,22	3,20
GeoB3603-2	6,13	6,13	203,99	0,24	3,23
GeoB3603-2	6,18	6,18	206,00	0,54	3,33
GeoB3603-2	6,23	6,23	208,11	0,45	3,18
GeoB3603-2	6,28	6,28	210,30	0,48	2,98
GeoB3603-2	6,33	6,33	212,55	0,48	3,10
GeoB3603-2	6,38	6,38	214,84	0,59	2,93
GeoB3603-2	6,43	6,43	217,14	0,48	3,02
GeoB3603-2	6,48	6,48	219,43	-0,11	3,42
GeoB3603-2	6,53	6,53	221,68	-0,11	3,67
GeoB3603-2	6,58	6,58	223,87	-0,28	3,86
GeoB3603-2	6,63	6,63	225,99	0,06	4,04
GeoB3603-2	6,68	6,68	228,00	0,09	4,12
GeoB3603-2	6,73	6,73	229,89	-0,08	4,07
GeoB3603-2	6,78	6,78	231,67	0,08	3,95
GeoB3603-2	6,83	6,83	233,35	-0,19	3,78
GeoB3603-2	6,88	6,88	234,94	-0,13	3,63
GeoB3603-2	6,93	6,93	236,47	-0,06	3,75
GeoB3603-2	6,98	6,98	237,94	0,39	3,35
GeoB3603-2	7,03	7,03	239,37	0,22	3,29
GeoB3603-2	7,08	7,08	240,77	0,48	2,90
GeoB3603-2	7,13	7,13	242,16	0,52	2,81
GeoB3603-2	7,18	7,18	243,54	0,44	2,90
GeoB3603-2	7,23	7,23	244,95	0,03	3,61
GeoB3603-2	7,28	7,28	246,38	0,07	3,80
GeoB3603-2	7,33	7,33	247,86	-0,13	3,95
GeoB3603-2	7,38	7,38	249,39	-0,33	4,21
GeoB3603-2	7,43	7,43	251,00	-0,01	4,27
GeoB3603-2	7,48	7,48	252,69	0,08	4,06
GeoB3603-2	7,53	7,53	254,45	-0,09	4,01
GeoB3603-2	7,58	7,58	256,27	-0,32	3,99
GeoB3603-2	7,63	7,63	258,14	-0,36	4,02
GeoB3603-2	7,68	7,68	260,03	-0,20	3,98
GeoB3603-2	7,73	7,73	261,95	-0,47	4,08
GeoB3603-2	7,78	7,78	263,86	-0,58	4,04
GeoB3603-2	7,83	7,83	265,77	-0,54	4,21
GeoB3603-2	7,88	7,88	267,65	-0,56	4,16
GeoB3603-2	7,93	7,93	269,50	-0,64	4,19
GeoB3603-2	7,98	7,98	271,30	-0,39	4,08
GeoB3603-2	8,03	8,03	273,04	-0,47	4,14
GeoB3603-2	8,08	8,08	274,74	-0,49	4,10
GeoB3603-2	8,13	8,13	276,39	-0,38	4
GeoB3603-2	8,18	8,18	277,99	-0,20	3,91
GeoB3603-2	8,23	8,23	279,54	-0,18	3,97
GeoB3603-2	8,28	8,28	281,04	0,22	3,83
GeoB3603-2	8,33	8,33	282,50	0,28	3,77
GeoB3603-2	8,38	8,38	283,92	0,06	3,65
GeoB3603-2	8,43	8,43	285,29	0,16	3,56
GeoB3603-2	8,48	8,48	286,61	0,14	3,34
GeoB3603-2	8,53	8,53	287,89	0,25	3,32
GeoB3603-2	8,58	8,58	289,13	0,32	3,33
GeoB3603-2	8,63	8,63	290,33	0,32	3,34
GeoB3603-2	8,68	8,68	291,49	0,03	3,30
GeoB3603-2	8,73	8,73	292,60	-0,02	3,35
GeoB3603-2	8,78	8,78	293,68	-0,15	3,70
GeoB3603-2	8,83	8,83	294,72	-0,19	3,80
GeoB3603-2	8,88	8,88	295,72	-0,22	3,86
GeoB3603-2	8,93	8,93	296,68	-0,28	3,92
GeoB3603-2	8,98	8,98	297,61	0	3,71
GeoB3603-2	9,03	9,03	298,50	0,07	3,93
GeoB3603-2	9,08	9,08	299,36	0,18	3,84
GeoB3603-2	9,13	9,13	300,19	0,27	3,79
GeoB3603-2	9,18	9,18	301,02	0,25	3,79
GeoB3603-2	9,23	9,23	301,85	0,58	3,72
GeoB3603-2	9,28	9,28	302,69	0,42	3,62
GeoB3603-2	9,33	9,33	303,55	0,35	3,53
GeoB3603-2	9,38	9,38	304,46	-0,08	3,49
GeoB3603-2	9,43	9,43	305,42	0,04	3,72
GeoB3603-2	9,48	9,48	306,44	0,16	3,58
GeoB3603-2	9,53	9,53	307,53	0,18	3,53
GeoB3603-2	9,58	9,58	308,72	-0,03	3,60
GeoB3603-2	9,63	9,63	310,00	0,35	3,17
GeoB3603-2	9,68	9,68	311,39	0,33	3,17
GeoB3603-2	9,73	9,73	312,88	-0,03	3,18
GeoB3603-2	9,83	9,83	316,08	-0,21	3,15
GeoB3603-2	9,88	9,88	317,76	-0,13	3,32
GeoB3603-2	9,93	9,93	319,47	0,38	2,99
GeoB3603-2	9,98	9,98	321,20	0,32	2,82
GeoB3603-2	10,03	10,03	322,92	0,65	2,67
GeoB3603-2	10,08	10,08	324,63	0,30	2,80
GeoB3603-2	10,13	10,13	326,31	0,57	2,95
GeoB3603-2	10,18	10,18	327,95	0,64	2,62
GeoB3603-2	10,28	10,28	331,00	0,43	2,50
GeoB3603-2	10,43	10,43	334,97	-0,03	2,97
GeoB3603-2	10,48	10,48	336,19	-0,24	4,12
GeoB3603-2	10,53	10,53	337,38	-0,43	3,97
GeoB3603-2	10,58	10,58	338,57	-0,28	4,09
GeoB3603-2	10,63	10,63	339,77	-0,34	4,34
GeoB3603-2	10,68	10,68	341,00	-0,18	4,40
GeoB3603-2	10,72	10,72	342,02	-0,25	4,35
GeoB3603-2	10,73	10,73	342,28	-0,28	4,42
GeoB3603-2	10,83	10,83	344,96	-0,16	4,31
GeoB3603-2	10,88	10,88	346,35	-0,34	4,16
GeoB3603-2	10,93	10,93	347,79	-0,27	4,03
GeoB3603-2	10,98	10,98	349,25	-0,17	3,96
GeoB3603-2	11,03	11,03	350,73	-0,19	3,94
GeoB3603-2	11,08	11,08	352,24	-0,38	3,92
GeoB3603-2	11,13	11,13	353,77	-0,28	4,23
GeoB3603-2	11,18	11,18	355,32	-0,58	4,12
GeoB3603-2	11,23	11,23	356,87	-0,44	4,18
GeoB3603-2	11,28	11,28	358,43	-0,67	4,24
GeoB3603-2	11,33	11,33	360,00	-0,83	4,26
