ODP 925																											
																											
4¡12.25 N      43¡29.33 W     3042 m																											
																											
 Ceara Rise																											
																											
data Torsten Bickert (Uni Bremen)																											
Bickert et al. (1997) Ocean Drill. Program Sci. Results. 154. 239-254																											
												Age model															

Site Hole Core Type Sect Top d18O d13C species
925	D	1	H	6	31	9.81	3.89	0.68	C.wuellerstorfi			103.11	3.165
925	D	1	H	6	51	10.01	3.80	0.63	C.wuellerstorfi			103.83	3.185
925	C	2	H	1	131	10.03	3.98	0.84	C.wuellerstorfi			105.26	3.221
925	D	1	H	6	61	10.11	3.80	0.67	C.wuellerstorfi			105.76	3.241
925	C	2	H	1	141	10.13	3.66	0.66	C.wuellerstorfi			106.46	3.260
925	C	2	H	1	141	10.13	3.54	0.77	C.wuellerstorfi			107.62	3.296
925	D	1	H	6	71	10.21	3.63	0.73	C.wuellerstorfi			108.02	3.314
925	C	2	H	1	150	10.22	3.72	0.09	C.spp.			109.43	3.356
925	D	1	H	6	81	10.31	3.73	0.56	C.wuellerstorfi			110.31	3.389
925	C	2	H	2	11	10.33	3.71	0.67	C.wuellerstorfi			111.48	3.430
925	D	1	H	6	91	10.41	3.66	-0.25	C.wuellerstorfi			112.69	3.472
925	C	2	H	2	21	10.43	3.85	-0.27	C.wuellerstorfi			114.14	3.523
925	D	1	H	6	101	10.51	3.86	-0.25	C.wuellerstorfi			115.42	3.564
925	D	1	H	6	101	10.51	3.80	-0.36	C.wuellerstorfi			117.08	3.622
925	C	2	H	2	31	10.53	3.93	-0.23	C.wuellerstorfi			118.49	3.675
925	C	2	H	2	31	10.53	3.75	-0.36	C.wuellerstorfi			119.81	3.716
925	D	1	H	6	111	10.61	3.83	-0.24	C.wuellerstorfi			120.99	3.757
925	D	1	H	6	121	10.71	3.68	-0.07	C.wuellerstorfi			122.55	3.809
925	C	2	H	2	51	10.73	3.87	-0.02	C.wuellerstorfi			124.02	3.852
925	D	1	H	6	131	10.81	3.77	-0.04	C.wuellerstorfi			126.15	3.924
925	D	1	H	6	141	10.91	3.60	0.11	C.wuellerstorfi			127.66	3.966
925	C	2	H	2	71	10.93	3.80	-0.42	C.wuellerstorfi			129.79	4.040
925	C	2	H	2	111	11.33	3.21	0.18	C.wuellerstorfi			131.55	4.095
925	C	2	H	2	121	11.43	3.44	-0.12	C.wuellerstorfi			133.48	4.161
925	C	2	H	2	131	11.53	3.58	0.04	C.wuellerstorfi			136.15	4.231
925	C	2	H	2	131	11.53	3.45	-0.02	C.wuellerstorfi			138.02	4.302
925	C	2	H	2	141	11.63	3.39	-0.05	C.wuellerstorfi			138.95	4.324
925	C	2	H	2	150	11.72	3.70	0.48	C.wuellerstorfi			139.46	4.344
925	C	2	H	3	11	11.83	3.41	-0.03	C.wuellerstorfi			140.17	4.366
925	C	2	H	3	21	11.93	3.51	1.10	C.wuellerstorfi			141.22	4.437
925	C	2	H	3	31	12.03	3.58	1.00	C.wuellerstorfi			141.43	4.454
925	C	2	H	3	31	12.03	3.15	1.14	C.wuellerstorfi			144.08	4.567
925	C	2	H	3	51	12.23	3.73	-0.14	C.spp.			145.50	4.611
925	C	2	H	3	71	12.43	2.83	0.64	C.wuellerstorfi			146.05	4.634
925	C	2	H	3	81	12.53	2.89	0.68	C.wuellerstorfi			146.69	4.658
925	C	2	H	3	91	12.63	3.03	0.30	C.wuellerstorfi			147.25	4.681
925	C	2	H	3	101	12.73	2.46	1.21	C.wuellerstorfi			148.30	4.727
925	C	2	H	3	111	12.83	2.51	1.20	C.wuellerstorfi			149.58	4.774
925	C	2	H	3	121	12.93	2.51	0.84	C.spp.			150.79	4.814
925	C	2	H	3	131	13.03	2.15	0.69	C.wuellerstorfi			152.09	4.851
925	C	2	H	3	141	13.13	2.27	-0.06	C.kullenbergi			153.50	4.898
925	C	2	H	3	141	13.13	2.52	-0.14	C.wuellerstorfi			154.15	4.923
925	C	2	H	3	150	13.22	3.24	-0.29	C.spp.			154.78	4.943
925	C	2	H	3	150	13.22	3.22	-0.75	C.spp.			155.41	4.966
925	C	2	H	4	21	13.43	3.90	0.04	C.wuellerstorfi			156.80	5.015
925	C	2	H	4	21	13.43	3.77	-0.21	C.wuellerstorfi			157.35	5.037
925	C	2	H	4	31	13.53	4.11	0.48	C.wuellerstorfi			158.01	5.058
925	C	2	H	4	41	13.63	3.33	-0.08	C.wuellerstorfi			158.46	5.081
925	C	2	H	4	51	13.73	3.73	0.64	C.wuellerstorfi			159.01	5.104
925	C	2	H	4	61	13.83	3.74	-0.17	C.wuellerstorfi			159.46	5.131
925	C	2	H	4	71	13.93	3.69	-0.19	C.wuellerstorfi			159.76	5.151
925	C	2	H	4	81	14.03	3.82	-0.10	C.wuellerstorfi			160.15	5.173
925	C	2	H	4	111	14.33	3.74	0.40	C.wuellerstorfi			160.71	5.193
925	C	2	H	4	121	14.43	3.78	0.62	C.wuellerstorfi			161.40	5.224
925	C	2	H	4	121	14.43	3.69	0.70	C.wuellerstorfi			162.46	5.265
925	C	2	H	4	131	14.53	3.58	0.63	C.wuellerstorfi			163.26	5.303
925	C	2	H	4	141	14.63	3.62	0.27	C.wuellerstorfi			163.76	5.323
925	C	2	H	4	150	14.72	3.52	0.75	C.wuellerstorfi			164.15	5.344
925	C	2	H	5	11	14.83	3.46	0.58	C.wuellerstorfi			165.21	5.394
925	C	2	H	5	21	14.93	3.40	0.73	C.spp.			165.76	5.416
925	C	2	H	5	31	15.03	3.59	0.37	C.wuellerstorfi			166.21	5.437
925	C	2	H	5	41	15.13	3.13	0.90	C.wuellerstorfi			166.76	5.459
925	C	2	H	5	51	15.23	3.51	0.93	C.wuellerstorfi			167.16	5.485
925	C	2	H	5	61	15.33	3.16	0.96	C.wuellerstorfi			167.71	5.509
925	C	2	H	5	61	15.33	3.26	1.03	C.kullenbergi			168.11	5.531
925	C	2	H	5	71	15.43	3.22	0.92	C.kullenbergi			168.61	5.551
925	C	2	H	5	81	15.53	3.26	0.91	C.kullenbergi			169.11	5.571
925	C	2	H	5	81	15.53	3.15	1.10	C.wuellerstorfi			169.61	5.588
925	C	2	H	5	91	15.63	2.99	1.03	C.wuellerstorfi			170.51	5.626
925	C	2	H	5	101	15.73	3.05	0.55	C.wuellerstorfi			170.91	5.644
925	C	2	H	5	111	15.83	2.65	1.25	C.wuellerstorfi			171.31	5.663
925	C	2	H	5	121	15.93	2.75	1.18	C.kullenbergi			171.81	5.681
925	C	2	H	5	121	15.93	2.86	1.18	C.wuellerstorfi			172.21	5.702
925	C	2	H	5	131	16.03	2.25	1.08	C.wuellerstorfi			172.71	5.722
925	C	2	H	5	141	16.13	2.26	1.04	C.wuellerstorfi			173.31	5.753
925	C	2	H	5	150	16.22	2.23	1.32	C.wuellerstorfi			173.81	5.774
925	C	2	H	6	11	16.33	2.62	0.91	C.bradyii			174.31	5.795
925	C	2	H	6	21	16.43	3.07	0.27	C.spp.			174.81	5.816
925	C	2	H	6	21	16.43	2.82	0.84	C.bradyii			175.36	5.838
925	C	2	H	6	31	16.53	3.20	0.20	C.bradyii			176.01	5.867
925	C	2	H	6	31	16.53	4.01	-0.25	C.wuellerstorfi			176.41	5.888
925	C	2	H	6	41	16.63	3.24	0.67	C.wuellerstorfi			176.86	5.910
925	C	2	H	6	41	16.63	2.50	1.12	C.kullenbergi			177.21	5.930
925	C	2	H	6	51	16.73	3.08	0.66	C.wuellerstorfi			177.76	5.952
925	C	2	H	6	61	16.83	4.41	-0.03	C.wuellerstorfi			178.21	5.984
925	C	2	H	6	71	16.93	4.14	-0.25	C.wuellerstorfi			179.26	6.025
925	C	2	H	6	91	17.13	4.24	-0.18	C.wuellerstorfi			179.76	6.043
925	C	2	H	6	101	17.23	4.03	0.09	C.wuellerstorfi			180.76	6.080
925	C	2	H	6	101	17.23	4.10	0.24	C.wuellerstorfi			182.66	6.100
925	C	2	H	6	111	17.33	3.72	0.41	C.spp.			183.26	6.121
925	C	2	H	6	121	17.43	3.76	0.38	C.wuellerstorfi			184.16	6.155
925	C	2	H	6	131	17.53	3.49	0.59	C.wuellerstorfi			184.66	6.174
925	C	2	H	6	141	17.63	3.73	0.41	C.wuellerstorfi			185.41	6.195
925	C	2	H	6	150	17.72	3.74	0.33	C.wuellerstorfi			185.96	6.215
925	B	3	H	1	91	17.82	3.15	0.93	C.kullenbergi			186.16	6.238
925	C	2	H	7	11	17.83	3.94	-0.04	C.wuellerstorfi			188.16	6.288
925	B	3	H	1	101	17.92	4.37	-0.11	C.wuellerstorfi			188.86	6.310
925	B	3	H	1	101	17.92	4.37	-0.13	C.wuellerstorfi			189.46	6.330
925	B	3	H	1	116	18.07	4.17	-0.52	C.wuellerstorfi			190.36	6.353
925	B	3	H	1	121	18.12	4.31	-0.22	C.wuellerstorfi			191.96	6.403
925	B	3	H	1	134	18.25	4.12	0.11	C.wuellerstorfi			192.36	6.423
925	B	3	H	2	11	18.52	3.83	0.42	C.wuellerstorfi			192.86	6.443
925	B	3	H	2	21	18.62	3.75	0.48	C.wuellerstorfi			193.61	6.481
925	B	3	H	2	31	18.72	3.73	-0.15	C.wuellerstorfi			193.96	6.499
925	B	3	H	2	43	18.84	3.84	0.09	C.wuellerstorfi			194.36	6.518
925	B	3	H	2	43	18.84	3.93	0.44	C.wuellerstorfi			194.86	6.534
925	B	3	H	2	61	19.02	3.77	0.30	C.wuellerstorfi			195.26	6.553
925	B	3	H	2	71	19.12	3.60	0.72	C.wuellerstorfi			195.66	6.574
925	B	3	H	2	81	19.22	3.55	0.68	C.wuellerstorfi			196.16	6.596
925	B	3	H	2	91	19.32	3.84	0.39	C.wuellerstorfi			196.46	6.617
925	B	3	H	2	91	19.32	3.67	0.59	C.wuellerstorfi			197.11	6.647
925	B	3	H	2	101	19.42	3.25	0.31	C.cicatricosus			197.51	6.667
925	B	3	H	2	117	19.58	3.23	1.06	C.kullenbergi			204.81	6.689
925	B	3	H	2	117	19.58	3.31	1.25	C.wuellerstorfi			205.26	6.709
925	B	3	H	2	140	19.81	2.90	0.83	C.kullenbergi			205.91	6.740
925	B	3	H	2	140	19.81	3.04	1.13	C.wuellerstorfi			206.31	6.762
925	B	3	H	3	1	19.92	2.76	1.44	C.wuellerstorfi			206.76	6.781
925	B	3	H	3	1	19.92	2.90	-0.99	C.kullenbergi			207.51	6.819
925	B	3	H	3	10	20.01	2.81	1.11	C.kullenbergi			207.81	6.837
925	B	3	H	3	20	20.11	2.92	1.23	C.bradyii			209.61	6.859
925	B	3	H	3	31	20.22	2.89	1.40	C.wuellerstorfi			210.01	6.878
925	B	3	H	3	41	20.32	2.86	1.15	C.spp.			210.56	6.908
925	B	3	H	3	50	20.41	2.99	1.32	C.wuellerstorfi			212.96	6.951
925	B	3	H	3	60	20.51	3.19	1.51	C.wuellerstorfi			213.51	6.975
925	B	3	H	3	80	20.71	3.31	1.45	C.wuellerstorfi			213.96	6.995
925	B	3	H	3	80	20.71	3.04	1.48	C.wuellerstorfi			214.66	7.045
925	B	3	H	3	90	20.81	3.23	1.30	C.spp.			214.91	7.066
925	B	3	H	3	100	20.91	2.93	1.45	C.wuellerstorfi			215.16	7.089
925	B	3	H	3	116	21.07	3.07	0.78	C.wuellerstorfi			215.51	7.111
925	B	3	H	3	116	21.07	3.16	0.85	C.wuellerstorfi			215.91	7.139
925	C	3	H	3	26	21.09	3.12	1.10	C.wuellerstorfi			216.31	7.181
925	B	3	H	3	120	21.11	3.02	1.21	C.wuellerstorfi			218.11	7.257
925	C	3	H	3	31	21.14	3.50	0.70	C.wuellerstorfi			219.61	7.332
925	C	3	H	3	36	21.19	3.23	0.50	C.wuellerstorfi			221.36	7.400
925	B	3	H	3	130	21.21	2.90	0.92	C.cicatricosus			222.13	7.445
925	C	3	H	3	41	21.24	3.35	0.36	C.wuellerstorfi			222.56	7.468
925	C	3	H	3	46	21.29	3.65	0.39	C.wuellerstorfi			223.11	7.493
925	C	3	H	3	46	21.29	3.69	0.42	C.wuellerstorfi			225.31	7.585
925	B	3	H	3	140	21.31	3.37	0.40	C.wuellerstorfi			227.36	7.666
925	B	3	H	3	140	21.31	3.69	0.54	C.wuellerstorfi			228.31	7.707
925	C	3	H	3	51	21.34	3.64	0.36	C.wuellerstorfi			228.86	7.734
925	C	3	H	3	51	21.34	3.70	0.52	C.wuellerstorfi			229.41	7.757
925	C	3	H	3	56	21.39	3.76	0.61	C.wuellerstorfi			230.61	7.800
925	C	3	H	3	61	21.44	3.77	0.47	C.wuellerstorfi			231.06	7.824
925	C	3	H	3	66	21.49	3.86	0.96	C.wuellerstorfi			231.46	7.849
925	C	3	H	3	71	21.54	3.76	0.75	C.wuellerstorfi			231.86	7.872
925	C	3	H	3	71	21.54	3.89	0.98	C.wuellerstorfi			232.36	7.894
925	C	3	H	3	76	21.59	3.81	0.55	C.wuellerstorfi			232.86	7.915
925	C	3	H	3	81	21.64	3.76	0.80	C.wuellerstorfi			233.46	7.937
925	C	3	H	3	86	21.69	3.69	0.19	C.wuellerstorfi			234.96	7.987
925	C	3	H	3	86	21.69	3.83	0.55	C.wuellerstorfi			235.36	8.007
925	C	3	H	3	91	21.74	3.74	0.54	C.wuellerstorfi			235.86	8.028
925	C	3	H	3	96	21.79	3.69	0.77	C.wuellerstorfi			238.71	8.158
925	C	3	H	3	101	21.84	3.52	0.41	C.wuellerstorfi			239.21	8.178
925	C	3	H	3	106	21.89	3.46	0.70	C.wuellerstorfi			239.71	8.200
925	C	3	H	3	111	21.94	3.41	0.62	C.wuellerstorfi			241.36	8.272
925	C	3	H	3	116	21.99	3.30	0.74	C.wuellerstorfi			243.96	8.293
925	C	3	H	3	116	21.99	3.41	0.87	C.wuellerstorfi			244.31	8.315
925	C	3	H	3	121	22.04	3.46	0.68	C.wuellerstorfi			245.21	8.365
925	C	3	H	3	126	22.09	3.13	0.16	C.wuellerstorfi			245.66	8.386
925	C	3	H	3	141	22.24	2.77	0.83	C.spp.			246.06	8.407
925	C	3	H	3	147	22.30	3.27	0.97	C.wuellerstorfi			248.11	8.426
925	C	3	H	4	6	22.39	3.40	0.91	C.wuellerstorfi			249.16	8.482
925	C	3	H	4	11	22.44	2.85	1.08	C.wuellerstorfi			250.16	8.559
925	C	3	H	4	16	22.49	2.63	1.21	C.wuellerstorfi			251.26	8.631
925	C	3	H	4	21	22.54	2.45	1.22	C.wuellerstorfi			252.16	8.673
925	C	3	H	4	26	22.59	2.54	1.20	C.wuellerstorfi			252.91	8.722
925	C	3	H	4	31	22.64	2.61	1.22	C.wuellerstorfi			254.66	8.745
925	C	3	H	4	36	22.69	2.63	0.63	C.bradyii			255.11	8.767
925	C	3	H	4	41	22.74	2.66	0.58	C.spp.			255.36	8.787
925	C	3	H	4	46	22.79	2.82	0.26	C.bradyii			255.66	8.807
925	C	3	H	4	46	22.79	3.63	0.35	C.wuellerstorfi			256.16	8.842
925	C	3	H	4	51	22.84	3.40	0.15	C.wuellerstorfi			256.36	8.861
925	C	3	H	4	56	22.89	3.18	-0.33	C.wuellerstorfi			256.76	8.883
925	C	3	H	4	61	22.94	3.59	0.07	C.wuellerstorfi			263.76	9.165
925	C	3	H	4	66	22.99	3.16	1.05	C.wuellerstorfi			264.06	9.186
925	C	3	H	4	71	23.04	3.49	0.68	C.wuellerstorfi			264.41	9.213
925	C	3	H	4	71	23.04	3.58	0.86	C.wuellerstorfi			265.01	9.260
925	C	3	H	4	81	23.14	3.15	1.00	C.wuellerstorfi			266.01	9.338
925	C	3	H	4	91	23.24	3.09	0.96	C.wuellerstorfi			266.81	9.384
925	C	3	H	4	101	23.34	3.31	1.01	C.wuellerstorfi			267.51	9.428
925	C	3	H	4	106	23.39	3.28	0.72	C.wuellerstorfi			267.91	9.453
925	C	3	H	4	111	23.44	3.28	0.36	C.wuellerstorfi			268.56	9.499
925	C	3	H	4	111	23.44	3.08	0.97	C.wuellerstorfi			269.21	9.543
925	C	3	H	4	116	23.49	3.33	0.14	C.wuellerstorfi			269.56	9.570
925	C	3	H	4	116	23.49	3.32	0.43	C.wuellerstorfi			270.31	9.632
925	C	3	H	4	121	23.54	3.15	0.81	C.wuellerstorfi			271.01	9.668
925	C	3	H	4	126	23.59	3.69	1.16	C.wuellerstorfi			272.36	9.741
925	C	3	H	4	131	23.64	3.02	1.07	C.wuellerstorfi			273.16	9.784
925	C	3	H	4	136	23.69	2.67	1.22	C.wuellerstorfi			273.86	9.829
925	C	3	H	4	141	23.74	3.00	1.00	C.wuellerstorfi			274.31	9.855
925	C	3	H	4	141	23.74	2.96	1.08	C.wuellerstorfi			275.01	9.899
925	C	3	H	4	146	23.79	2.96	1.14	C.wuellerstorfi			275.66	9.947
925	C	3	H	5	1	23.84	2.70	0.99	C.wuellerstorfi			276.06	9.970
925	C	3	H	5	1	23.84	2.53	1.15	C.wuellerstorfi			276.36	9.991
925	C	3	H	5	6	23.89	2.76	1.02	C.wuellerstorfi			276.86	10.013
925	C	3	H	5	11	23.94	2.86	0.95	C.wuellerstorfi			282.51	10.183
925	C	3	H	5	16	23.99	3.20	0.41	C.wuellerstorfi			285.60	10.276
925	C	3	H	5	21	24.04	4.29	0.30	C.wuellerstorfi			290.10	10.348
925	C	3	H	5	26	24.09	3.98	0.03	C.wuellerstorfi			291.85	10.409
925	C	3	H	5	31	24.14	4.34	0.15	C.wuellerstorfi			293.30	10.521
925	C	3	H	5	36	24.19	4.38	0.13	C.wuellerstorfi			293.70	10.540
925	C	3	H	5	41	24.24	4.34	0.39	C.wuellerstorfi			294.15	10.561
925	C	3	H	5	46	24.29	4.32	0.30	C.wuellerstorfi			294.90	10.612
925	C	3	H	5	51	24.34	4.33	0.53	C.wuellerstorfi			295.80	10.634
925	C	3	H	5	56	24.39	4.07	0.14	C.wuellerstorfi			296.10	10.654
925	C	3	H	5	56	24.39	4.37	0.44	C.wuellerstorfi			296.45	10.676
925	C	3	H	5	61	24.44	4.17	0.39	C.wuellerstorfi			297.15	10.726
925	C	3	H	5	61	24.44	4.17	0.44	C.wuellerstorfi			297.45	10.748
925	C	3	H	5	66	24.49	4.23	0.22	C.wuellerstorfi			297.75	10.769
925	C	3	H	5	71	24.54	4.11	0.33	C.wuellerstorfi			298.80	10.842
925	C	3	H	5	76	24.59	4.02	0.10	C.wuellerstorfi			299.95	10.919
925	C	3	H	5	81	24.64	4.00	-0.13	C.wuellerstorfi			300.20	10.938
925	C	3	H	5	86	24.69	4.04	0.23	C.wuellerstorfi			300.50	10.959
925	C	3	H	5	91	24.74	3.94	0.53	C.wuellerstorfi			301.20	11.012
925	C	3	H	5	96	24.79	3.98	0.59	C.wuellerstorfi			301.55	11.033
925	C	3	H	5	101	24.84	3.84	0.26	C.wuellerstorfi			301.80	11.054
925	C	3	H	5	106	24.89	3.84	0.21	C.wuellerstorfi			302.10	11.076
925	C	3	H	5	111	24.94	3.88	0.14	C.wuellerstorfi			302.90	11.126
925	C	3	H	5	116	24.99	3.82	0.58	C.wuellerstorfi			303.15	11.147
925	C	3	H	5	121	25.04	3.72	-0.01	C.wuellerstorfi			303.45	11.168
925	C	3	H	5	126	25.09	3.82	-0.15	C.wuellerstorfi			303.90	11.200
925	C	3	H	5	131	25.14	3.44	0.70	C.wuellerstorfi			305.10	11.298
925	C	3	H	5	131	25.14	3.63	0.70	C.wuellerstorfi			307.50	11.337
925	C	3	H	5	136	25.19	3.74	0.81	C.wuellerstorfi			307.90	11.371
925	C	3	H	5	141	25.24	3.79	0.37	C.wuellerstorfi			308.40	11.412
