Core label	depth	compdepth	age	cw13	cw18
GeoB1112-4	3,93	3,93	149,29	-0,08	4,00
GeoB1112-4	3,98	3,98	151,00	-0,07	4,24
GeoB1112-4	4,03	4,03	152,93	-0,01	3,94
GeoB1112-4	4,08	4,08	155,06	0,34	3,47
GeoB1112-4	4,13	4,13	157,33	0,04	3,89
GeoB1112-4	4,18	4,18	159,70	0,11	3,65
GeoB1112-4	4,23	4,23	162,13	0,14	3,92
GeoB1112-4	4,28	4,28	164,58	0,13	3,91
GeoB1112-4	4,33	4,33	167,00	0,25	3,83
GeoB1112-4	4,38	4,38	169,36	0,05	3,93
GeoB1112-4	4,43	4,43	171,66	0,12	3,91
GeoB1112-4	4,48	4,48	173,92	-0,05	3,84
GeoB1112-4	4,53	4,53	176,17	0,20	3,81
GeoB1112-4	4,58	4,58	178,42	0,19	3,75
GeoB1112-4	4,63	4,63	180,69	0,29	3,75
GeoB1112-4	4,68	4,68	183,00	0,07	3,74
GeoB1112-4	4,73	4,73	185,36	0,63	3,38
GeoB1112-4	4,78	4,78	187,70	0,53	3,40
GeoB1112-4	4,83	4,83	189,97	0,30	3,32
GeoB1112-4	4,88	4,88	192,10	0,73	3,24
GeoB1112-4	4,93	4,93	194,00	0,54	2,73
GeoB1112-4	4,98	4,98	195,67	0,65	2,79
GeoB1112-4	5,03	5,03	197,28	0,82	2,87
GeoB1112-4	5,08	5,08	199,05	0,68	3,04
GeoB1112-4	5,13	5,13	201,22	0,88	3,10
GeoB1112-4	5,18	5,18	204,00	0,87	3,08
GeoB1112-4	5,23	5,23	207,52	0,83	2,96
GeoB1112-4	5,28	5,28	211,49	0,91	2,83
GeoB1112-4	5,33	5,33	215,50	0,70	2,80
GeoB1112-4	5,38	5,38	219,23	0,64	3,16
GeoB1112-4	5,43	5,43	222,57	0,47	2,92
GeoB1112-4	5,48	5,48	225,51	0,72	2,23
GeoB1112-4	5,53	5,53	228,00	0,10	3,86
GeoB1112-4	5,58	5,58	230,03	-0,27	3,64
GeoB1112-4	5,63	5,63	231,66	-0,04	3,79
GeoB1112-4	5,68	5,68	232,96	0,43	3,30
GeoB1112-4	5,73	5,73	234,01	0,40	3,64
GeoB1112-4	5,78	5,78	234,88	0,41	3,50
GeoB1112-4	5,83	5,83	235,63	0,39	3,59
GeoB1112-4	5,88	5,88	236,36	0,03	3,33
GeoB1112-4	5,93	5,93	237,12	0,41	3,08
GeoB1112-4	5,98	5,98	238,00	0,78	2,76
GeoB1112-4	6,03	6,03	239,05	0,72	2,74
GeoB1112-4	6,08	6,08	240,25	0,26	3,36
GeoB1112-4	6,13	6,13	241,58	0,45	3,24
GeoB1112-4	6,18	6,18	243,00	0,34	3,61
GeoB1112-4	6,23	6,23	244,49	0,08	3,77
GeoB1112-4	6,28	6,28	246,00	0,41	3,90
GeoB1112-4	6,33	6,33	247,52	0,16	3,93
GeoB1112-4	6,38	6,38	249,00	0,03	3,87
GeoB1112-4	6,43	6,43	250,43	0,26	3,94
GeoB1112-4	6,48	6,48	251,80	0,37	3,73
GeoB1112-4	6,53	6,53	253,12	-0,02	3,82
GeoB1112-4	6,58	6,58	254,40	0,20	3,84
GeoB1112-4	6,63	6,63	255,64	0,00	3,77
GeoB1112-4	6,68	6,68	256,85	-0,23	3,75
GeoB1112-4	6,73	6,73	258,03	-0,39	3,98
GeoB1112-4	6,78	6,78	259,20	-0,23	3,92
GeoB1112-4	6,83	6,83	260,35	-0,19	3,90
GeoB1112-4	6,88	6,88	261,50	0,07	3,80
