Core label	depth	compdepth	age	cw13	cw18
GeoB1035-4	4,58	4,58	365,50	-0,26	3,66
GeoB1035-4	4,63	4,63	368,94	-0,23	3,58
GeoB1035-4	4,68	4,68	372,33	-0,08	3,51
GeoB1035-4	4,73	4,73	375,67	-0,24	3,53
GeoB1035-4	4,78	4,78	378,94	-0,30	3,59
GeoB1035-4	4,83	4,83	382,14	0,33	3,38
GeoB1035-4	4,88	4,88	385,28	-0,09	3,17
GeoB1035-4	4,93	4,93	388,34	0,11	3,04
GeoB1035-4	4,98	4,98	391,33	-0,22	2,93
GeoB1035-4	5,03	5,03	394,23	-0,59	3,22
GeoB1035-4	5,08	5,08	397,06	0,66	2,30
GeoB1035-4	5,13	5,13	399,80	0,90	2,31
GeoB1035-4	5,18	5,18	402,45	0,33	2,48
GeoB1035-4	5,23	5,23	405,00	0,74	2,20
GeoB1035-4	5,28	5,28	407,46	0,71	2,22
GeoB1035-4	5,33	5,33	409,84	0,83	2,30
GeoB1035-4	5,38	5,38	412,14	0,71	2,59
GeoB1035-4	5,43	5,43	414,39	0,72	2,40
GeoB1035-4	5,48	5,48	416,58	0,52	2,78
GeoB1035-4	5,53	5,53	418,74	0,42	3,00
GeoB1035-4	5,58	5,58	420,88	0,15	3,10
GeoB1035-4	5,63	5,63	423,00	-0,14	3,06
